"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59920",2006-07-01,"2006","0 - 14",2555,"Census","All Households"
"59920",2006-07-01,"2006","15 - 24",1995,"Census","All Households"
"59920",2006-07-01,"2006","25 - 34",1260,"Census","All Households"
"59920",2006-07-01,"2006","35 - 44",1985,"Census","All Households"
"59920",2006-07-01,"2006","45 - 54",2570,"Census","All Households"
"59920",2006-07-01,"2006","55 - 64",2195,"Census","All Households"
"59920",2006-07-01,"2006","Total 65+",3640,"Census","All Households"
"59920",2006-07-01,"2006","Total",16205,"Census","All Households"
"59920",2011-07-01,"2011","0 - 14",2660,"Census","All Households"
"59920",2011-07-01,"2011","15 - 24",2010,"Census","All Households"
"59920",2011-07-01,"2011","25 - 34",1550,"Census","All Households"
"59920",2011-07-01,"2011","35 - 44",1845,"Census","All Households"
"59920",2011-07-01,"2011","45 - 54",2715,"Census","All Households"
"59920",2011-07-01,"2011","55 - 64",2655,"Census","All Households"
"59920",2011-07-01,"2011","Total 65+",4250,"Census","All Households"
"59920",2011-07-01,"2011","Total",17685,"Census","All Households"
"59920",2016-07-01,"2016","0 - 14",2650,"Census","All Households"
"59920",2016-07-01,"2016","15 - 24",1755,"Census","All Households"
"59920",2016-07-01,"2016","25 - 34",1600,"Census","All Households"
"59920",2016-07-01,"2016","35 - 44",1725,"Census","All Households"
"59920",2016-07-01,"2016","45 - 54",2310,"Census","All Households"
"59920",2016-07-01,"2016","55 - 64",2855,"Census","All Households"
"59920",2016-07-01,"2016","Total 65+",4325,"Census","All Households"
"59920",2016-07-01,"2016","Total",17225,"Census","All Households"
"59920",2021-07-01,"2021","0 - 14",2845,"Census","All Households"
"59920",2021-07-01,"2021","15 - 24",1790,"Census","All Households"
"59920",2021-07-01,"2021","25 - 34",1820,"Census","All Households"
"59920",2021-07-01,"2021","35 - 44",2030,"Census","All Households"
"59920",2021-07-01,"2021","45 - 54",2105,"Census","All Households"
"59920",2021-07-01,"2021","55 - 64",3000,"Census","All Households"
"59920",2021-07-01,"2021","Total 65+",5305,"Census","All Households"
"59920",2021-07-01,"2021","Total",18895,"Census","All Households"
