"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24485",2006-07-01,"2006","0 - 14",6955,"Census","All Households"
"24485",2006-07-01,"2006","15 - 24",5480,"Census","All Households"
"24485",2006-07-01,"2006","25 - 34",4500,"Census","All Households"
"24485",2006-07-01,"2006","35 - 44",5950,"Census","All Households"
"24485",2006-07-01,"2006","45 - 54",7015,"Census","All Households"
"24485",2006-07-01,"2006","55 - 64",4840,"Census","All Households"
"24485",2006-07-01,"2006","Total 65+",5180,"Census","All Households"
"24485",2006-07-01,"2006","Total",39925,"Census","All Households"
"24485",2011-07-01,"2011","0 - 14",6750,"Census","All Households"
"24485",2011-07-01,"2011","15 - 24",5725,"Census","All Households"
"24485",2011-07-01,"2011","25 - 34",5180,"Census","All Households"
"24485",2011-07-01,"2011","35 - 44",5040,"Census","All Households"
"24485",2011-07-01,"2011","45 - 54",7060,"Census","All Households"
"24485",2011-07-01,"2011","55 - 64",5870,"Census","All Households"
"24485",2011-07-01,"2011","Total 65+",6175,"Census","All Households"
"24485",2011-07-01,"2011","Total",41795,"Census","All Households"
"24485",2016-07-01,"2016","0 - 14",7020,"Census","All Households"
"24485",2016-07-01,"2016","15 - 24",5110,"Census","All Households"
"24485",2016-07-01,"2016","25 - 34",5445,"Census","All Households"
"24485",2016-07-01,"2016","35 - 44",4935,"Census","All Households"
"24485",2016-07-01,"2016","45 - 54",5865,"Census","All Households"
"24485",2016-07-01,"2016","55 - 64",6530,"Census","All Households"
"24485",2016-07-01,"2016","Total 65+",6265,"Census","All Households"
"24485",2016-07-01,"2016","Total",41170,"Census","All Households"
"24485",2021-07-01,"2021","0 - 14",7300,"Census","All Households"
"24485",2021-07-01,"2021","15 - 24",4410,"Census","All Households"
"24485",2021-07-01,"2021","25 - 34",5620,"Census","All Households"
"24485",2021-07-01,"2021","35 - 44",5275,"Census","All Households"
"24485",2021-07-01,"2021","45 - 54",4840,"Census","All Households"
"24485",2021-07-01,"2021","55 - 64",6420,"Census","All Households"
"24485",2021-07-01,"2021","Total 65+",7430,"Census","All Households"
"24485",2021-07-01,"2021","Total",41290,"Census","All Households"
