"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"47705",2006-07-01,"2006","0 - 14",34900,"Census","All Households"
"47705",2006-07-01,"2006","15 - 24",30325,"Census","All Households"
"47705",2006-07-01,"2006","25 - 34",26225,"Census","All Households"
"47705",2006-07-01,"2006","35 - 44",27720,"Census","All Households"
"47705",2006-07-01,"2006","45 - 54",30265,"Census","All Households"
"47705",2006-07-01,"2006","55 - 64",19840,"Census","All Households"
"47705",2006-07-01,"2006","Total 65+",25700,"Census","All Households"
"47705",2006-07-01,"2006","Total",194970,"Census","All Households"
"47705",2011-07-01,"2011","0 - 14",37145,"Census","All Households"
"47705",2011-07-01,"2011","15 - 24",30195,"Census","All Households"
"47705",2011-07-01,"2011","25 - 34",31550,"Census","All Households"
"47705",2011-07-01,"2011","35 - 44",26925,"Census","All Households"
"47705",2011-07-01,"2011","45 - 54",32070,"Census","All Households"
"47705",2011-07-01,"2011","55 - 64",25060,"Census","All Households"
"47705",2011-07-01,"2011","Total 65+",27625,"Census","All Households"
"47705",2011-07-01,"2011","Total",210560,"Census","All Households"
"47705",2016-07-01,"2016","0 - 14",43945,"Census","All Households"
"47705",2016-07-01,"2016","15 - 24",29695,"Census","All Households"
"47705",2016-07-01,"2016","25 - 34",37350,"Census","All Households"
"47705",2016-07-01,"2016","35 - 44",32280,"Census","All Households"
"47705",2016-07-01,"2016","45 - 54",30500,"Census","All Households"
"47705",2016-07-01,"2016","55 - 64",29165,"Census","All Households"
"47705",2016-07-01,"2016","Total 65+",29680,"Census","All Households"
"47705",2016-07-01,"2016","Total",232615,"Census","All Households"
"47705",2021-07-01,"2021","0 - 14",47190,"Census","All Households"
"47705",2021-07-01,"2021","15 - 24",29990,"Census","All Households"
"47705",2021-07-01,"2021","25 - 34",35080,"Census","All Households"
"47705",2021-07-01,"2021","35 - 44",37335,"Census","All Households"
"47705",2021-07-01,"2021","45 - 54",28870,"Census","All Households"
"47705",2021-07-01,"2021","55 - 64",30485,"Census","All Households"
"47705",2021-07-01,"2021","Total 65+",35995,"Census","All Households"
"47705",2021-07-01,"2021","Total",244950,"Census","All Households"
