"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35541",2006-07-01,"2006","0 - 14",86240,"Census","All Households"
"35541",2006-07-01,"2006","15 - 24",65740,"Census","All Households"
"35541",2006-07-01,"2006","25 - 34",63740,"Census","All Households"
"35541",2006-07-01,"2006","35 - 44",72080,"Census","All Households"
"35541",2006-07-01,"2006","45 - 54",65950,"Census","All Households"
"35541",2006-07-01,"2006","55 - 64",45215,"Census","All Households"
"35541",2006-07-01,"2006","Total 65+",52270,"Census","All Households"
"35541",2006-07-01,"2006","Total",451235,"Census","All Households"
"35541",2011-07-01,"2011","0 - 14",86345,"Census","All Households"
"35541",2011-07-01,"2011","15 - 24",67815,"Census","All Households"
"35541",2011-07-01,"2011","25 - 34",66815,"Census","All Households"
"35541",2011-07-01,"2011","35 - 44",68230,"Census","All Households"
"35541",2011-07-01,"2011","45 - 54",73685,"Census","All Households"
"35541",2011-07-01,"2011","55 - 64",54815,"Census","All Households"
"35541",2011-07-01,"2011","Total 65+",59460,"Census","All Households"
"35541",2011-07-01,"2011","Total",477160,"Census","All Households"
"35541",2016-07-01,"2016","0 - 14",92220,"Census","All Households"
"35541",2016-07-01,"2016","15 - 24",71380,"Census","All Households"
"35541",2016-07-01,"2016","25 - 34",72690,"Census","All Households"
"35541",2016-07-01,"2016","35 - 44",69155,"Census","All Households"
"35541",2016-07-01,"2016","45 - 54",75650,"Census","All Households"
"35541",2016-07-01,"2016","55 - 64",64840,"Census","All Households"
"35541",2016-07-01,"2016","Total 65+",70150,"Census","All Households"
"35541",2016-07-01,"2016","Total",516080,"Census","All Households"
"35541",2021-07-01,"2021","0 - 14",98465,"Census","All Households"
"35541",2021-07-01,"2021","15 - 24",75790,"Census","All Households"
"35541",2021-07-01,"2021","25 - 34",87920,"Census","All Households"
"35541",2021-07-01,"2021","35 - 44",77850,"Census","All Households"
"35541",2021-07-01,"2021","45 - 54",72400,"Census","All Households"
"35541",2021-07-01,"2021","55 - 64",71015,"Census","All Households"
"35541",2021-07-01,"2021","Total 65+",84620,"Census","All Households"
"35541",2021-07-01,"2021","Total",568065,"Census","All Households"
