"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35565",2006-07-01,"2006","15 - 24",75,"Census","All Households"
"35565",2006-07-01,"2006","25 - 34",475,"Census","All Households"
"35565",2006-07-01,"2006","35 - 44",1030,"Census","All Households"
"35565",2006-07-01,"2006","45 - 54",1050,"Census","All Households"
"35565",2006-07-01,"2006","55 - 64",1335,"Census","All Households"
"35565",2006-07-01,"2006","Total 65+",2280,"Census","All Households"
"35565",2006-07-01,"2006","Total",6240,"Census","All Households"
"35565",2011-07-01,"2011","15 - 24",45,"Census","All Households"
"35565",2011-07-01,"2011","25 - 34",465,"Census","All Households"
"35565",2011-07-01,"2011","35 - 44",1020,"Census","All Households"
"35565",2011-07-01,"2011","45 - 54",1345,"Census","All Households"
"35565",2011-07-01,"2011","55 - 64",1630,"Census","All Households"
"35565",2011-07-01,"2011","Total 65+",3065,"Census","All Households"
"35565",2011-07-01,"2011","Total",7575,"Census","All Households"
"35565",2016-07-01,"2016","15 - 24",130,"Census","All Households"
"35565",2016-07-01,"2016","25 - 34",530,"Census","All Households"
"35565",2016-07-01,"2016","35 - 44",895,"Census","All Households"
"35565",2016-07-01,"2016","45 - 54",1415,"Census","All Households"
"35565",2016-07-01,"2016","55 - 64",1890,"Census","All Households"
"35565",2016-07-01,"2016","Total 65+",4145,"Census","All Households"
"35565",2016-07-01,"2016","Total",9005,"Census","All Households"
"35565",2021-07-01,"2021","15 - 24",80,"Census","All Households"
"35565",2021-07-01,"2021","25 - 34",690,"Census","All Households"
"35565",2021-07-01,"2021","35 - 44",1150,"Census","All Households"
"35565",2021-07-01,"2021","45 - 54",1355,"Census","All Households"
"35565",2021-07-01,"2021","55 - 64",2345,"Census","All Households"
"35565",2021-07-01,"2021","Total 65+",5190,"Census","All Households"
"35565",2021-07-01,"2021","Total",10810,"Census","All Households"
