"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35590",2006-07-01,"2006","15 - 24",1010,"Census","All Households"
"35590",2006-07-01,"2006","25 - 34",3690,"Census","All Households"
"35590",2006-07-01,"2006","35 - 44",5870,"Census","All Households"
"35590",2006-07-01,"2006","45 - 54",7595,"Census","All Households"
"35590",2006-07-01,"2006","55 - 64",6065,"Census","All Households"
"35590",2006-07-01,"2006","Total 65+",9485,"Census","All Households"
"35590",2006-07-01,"2006","Total",33720,"Census","All Households"
"35590",2011-07-01,"2011","15 - 24",860,"Census","All Households"
"35590",2011-07-01,"2011","25 - 34",4100,"Census","All Households"
"35590",2011-07-01,"2011","35 - 44",5005,"Census","All Households"
"35590",2011-07-01,"2011","45 - 54",7480,"Census","All Households"
"35590",2011-07-01,"2011","55 - 64",7145,"Census","All Households"
"35590",2011-07-01,"2011","Total 65+",9730,"Census","All Households"
"35590",2011-07-01,"2011","Total",34315,"Census","All Households"
"35590",2016-07-01,"2016","15 - 24",1100,"Census","All Households"
"35590",2016-07-01,"2016","25 - 34",4040,"Census","All Households"
"35590",2016-07-01,"2016","35 - 44",4695,"Census","All Households"
"35590",2016-07-01,"2016","45 - 54",6265,"Census","All Households"
"35590",2016-07-01,"2016","55 - 64",7535,"Census","All Households"
"35590",2016-07-01,"2016","Total 65+",10890,"Census","All Households"
"35590",2016-07-01,"2016","Total",34530,"Census","All Households"
"35590",2021-07-01,"2021","15 - 24",950,"Census","All Households"
"35590",2021-07-01,"2021","25 - 34",4160,"Census","All Households"
"35590",2021-07-01,"2021","35 - 44",4795,"Census","All Households"
"35590",2021-07-01,"2021","45 - 54",5155,"Census","All Households"
"35590",2021-07-01,"2021","55 - 64",7240,"Census","All Households"
"35590",2021-07-01,"2021","Total 65+",12125,"Census","All Households"
"35590",2021-07-01,"2021","Total",34415,"Census","All Households"
