"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59905",2006-07-01,"2006","15 - 24",435,"Census","All Households"
"59905",2006-07-01,"2006","25 - 34",1120,"Census","All Households"
"59905",2006-07-01,"2006","35 - 44",1845,"Census","All Households"
"59905",2006-07-01,"2006","45 - 54",2225,"Census","All Households"
"59905",2006-07-01,"2006","55 - 64",1975,"Census","All Households"
"59905",2006-07-01,"2006","Total 65+",2345,"Census","All Households"
"59905",2006-07-01,"2006","Total",9950,"Census","All Households"
"59905",2011-07-01,"2011","15 - 24",345,"Census","All Households"
"59905",2011-07-01,"2011","25 - 34",1165,"Census","All Households"
"59905",2011-07-01,"2011","35 - 44",1560,"Census","All Households"
"59905",2011-07-01,"2011","45 - 54",2195,"Census","All Households"
"59905",2011-07-01,"2011","55 - 64",2375,"Census","All Households"
"59905",2011-07-01,"2011","Total 65+",2760,"Census","All Households"
"59905",2011-07-01,"2011","Total",10405,"Census","All Households"
"59905",2016-07-01,"2016","15 - 24",310,"Census","All Households"
"59905",2016-07-01,"2016","25 - 34",1325,"Census","All Households"
"59905",2016-07-01,"2016","35 - 44",1560,"Census","All Households"
"59905",2016-07-01,"2016","45 - 54",2075,"Census","All Households"
"59905",2016-07-01,"2016","55 - 64",2440,"Census","All Households"
"59905",2016-07-01,"2016","Total 65+",3270,"Census","All Households"
"59905",2016-07-01,"2016","Total",10985,"Census","All Households"
"59905",2021-07-01,"2021","15 - 24",315,"Census","All Households"
"59905",2021-07-01,"2021","25 - 34",1350,"Census","All Households"
"59905",2021-07-01,"2021","35 - 44",1705,"Census","All Households"
"59905",2021-07-01,"2021","45 - 54",1760,"Census","All Households"
"59905",2021-07-01,"2021","55 - 64",2400,"Census","All Households"
"59905",2021-07-01,"2021","Total 65+",3860,"Census","All Households"
"59905",2021-07-01,"2021","Total",11385,"Census","All Households"
