"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35566",2006-07-01,"2006","0 - 14",5080,"Census","All Households"
"35566",2006-07-01,"2006","15 - 24",4265,"Census","All Households"
"35566",2006-07-01,"2006","25 - 34",3060,"Census","All Households"
"35566",2006-07-01,"2006","35 - 44",4125,"Census","All Households"
"35566",2006-07-01,"2006","45 - 54",5320,"Census","All Households"
"35566",2006-07-01,"2006","55 - 64",4335,"Census","All Households"
"35566",2006-07-01,"2006","Total 65+",6075,"Census","All Households"
"35566",2006-07-01,"2006","Total",32260,"Census","All Households"
"35566",2011-07-01,"2011","0 - 14",4585,"Census","All Households"
"35566",2011-07-01,"2011","15 - 24",3945,"Census","All Households"
"35566",2011-07-01,"2011","25 - 34",3195,"Census","All Households"
"35566",2011-07-01,"2011","35 - 44",3410,"Census","All Households"
"35566",2011-07-01,"2011","45 - 54",5120,"Census","All Households"
"35566",2011-07-01,"2011","55 - 64",5070,"Census","All Households"
"35566",2011-07-01,"2011","Total 65+",6765,"Census","All Households"
"35566",2011-07-01,"2011","Total",32090,"Census","All Households"
"35566",2016-07-01,"2016","0 - 14",4525,"Census","All Households"
"35566",2016-07-01,"2016","15 - 24",3440,"Census","All Households"
"35566",2016-07-01,"2016","25 - 34",3335,"Census","All Households"
"35566",2016-07-01,"2016","35 - 44",3140,"Census","All Households"
"35566",2016-07-01,"2016","45 - 54",4265,"Census","All Households"
"35566",2016-07-01,"2016","55 - 64",5230,"Census","All Households"
"35566",2016-07-01,"2016","Total 65+",6845,"Census","All Households"
"35566",2016-07-01,"2016","Total",30775,"Census","All Households"
"35566",2021-07-01,"2021","0 - 14",4660,"Census","All Households"
"35566",2021-07-01,"2021","15 - 24",3170,"Census","All Households"
"35566",2021-07-01,"2021","25 - 34",3610,"Census","All Households"
"35566",2021-07-01,"2021","35 - 44",3595,"Census","All Households"
"35566",2021-07-01,"2021","45 - 54",3505,"Census","All Households"
"35566",2021-07-01,"2021","55 - 64",5280,"Census","All Households"
"35566",2021-07-01,"2021","Total 65+",8060,"Census","All Households"
"35566",2021-07-01,"2021","Total",31870,"Census","All Households"
