"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35528",2006-07-01,"2006","0 - 14",2745,"Census","All Households"
"35528",2006-07-01,"2006","15 - 24",1990,"Census","All Households"
"35528",2006-07-01,"2006","25 - 34",1605,"Census","All Households"
"35528",2006-07-01,"2006","35 - 44",2275,"Census","All Households"
"35528",2006-07-01,"2006","45 - 54",2625,"Census","All Households"
"35528",2006-07-01,"2006","55 - 64",2215,"Census","All Households"
"35528",2006-07-01,"2006","Total 65+",2930,"Census","All Households"
"35528",2006-07-01,"2006","Total",16390,"Census","All Households"
"35528",2011-07-01,"2011","0 - 14",2340,"Census","All Households"
"35528",2011-07-01,"2011","15 - 24",1955,"Census","All Households"
"35528",2011-07-01,"2011","25 - 34",1525,"Census","All Households"
"35528",2011-07-01,"2011","35 - 44",1765,"Census","All Households"
"35528",2011-07-01,"2011","45 - 54",2745,"Census","All Households"
"35528",2011-07-01,"2011","55 - 64",2620,"Census","All Households"
"35528",2011-07-01,"2011","Total 65+",3270,"Census","All Households"
"35528",2011-07-01,"2011","Total",16215,"Census","All Households"
"35528",2016-07-01,"2016","0 - 14",2175,"Census","All Households"
"35528",2016-07-01,"2016","15 - 24",1730,"Census","All Households"
"35528",2016-07-01,"2016","25 - 34",1635,"Census","All Households"
"35528",2016-07-01,"2016","35 - 44",1655,"Census","All Households"
"35528",2016-07-01,"2016","45 - 54",2420,"Census","All Households"
"35528",2016-07-01,"2016","55 - 64",2840,"Census","All Households"
"35528",2016-07-01,"2016","Total 65+",3825,"Census","All Households"
"35528",2016-07-01,"2016","Total",16280,"Census","All Households"
"35528",2021-07-01,"2021","0 - 14",2210,"Census","All Households"
"35528",2021-07-01,"2021","15 - 24",1535,"Census","All Households"
"35528",2021-07-01,"2021","25 - 34",1875,"Census","All Households"
"35528",2021-07-01,"2021","35 - 44",1860,"Census","All Households"
"35528",2021-07-01,"2021","45 - 54",1965,"Census","All Households"
"35528",2021-07-01,"2021","55 - 64",2925,"Census","All Households"
"35528",2021-07-01,"2021","Total 65+",4510,"Census","All Households"
"35528",2021-07-01,"2021","Total",16890,"Census","All Households"
