"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35522",2006-07-01,"2006","0 - 14",15850,"Census","All Households"
"35522",2006-07-01,"2006","15 - 24",12185,"Census","All Households"
"35522",2006-07-01,"2006","25 - 34",9990,"Census","All Households"
"35522",2006-07-01,"2006","35 - 44",13330,"Census","All Households"
"35522",2006-07-01,"2006","45 - 54",13975,"Census","All Households"
"35522",2006-07-01,"2006","55 - 64",10915,"Census","All Households"
"35522",2006-07-01,"2006","Total 65+",15275,"Census","All Households"
"35522",2006-07-01,"2006","Total",91520,"Census","All Households"
"35522",2011-07-01,"2011","0 - 14",14630,"Census","All Households"
"35522",2011-07-01,"2011","15 - 24",11855,"Census","All Households"
"35522",2011-07-01,"2011","25 - 34",10520,"Census","All Households"
"35522",2011-07-01,"2011","35 - 44",10975,"Census","All Households"
"35522",2011-07-01,"2011","45 - 54",15115,"Census","All Households"
"35522",2011-07-01,"2011","55 - 64",12660,"Census","All Households"
"35522",2011-07-01,"2011","Total 65+",16785,"Census","All Households"
"35522",2011-07-01,"2011","Total",92540,"Census","All Households"
"35522",2016-07-01,"2016","0 - 14",16390,"Census","All Households"
"35522",2016-07-01,"2016","15 - 24",11865,"Census","All Households"
"35522",2016-07-01,"2016","25 - 34",11780,"Census","All Households"
"35522",2016-07-01,"2016","35 - 44",11640,"Census","All Households"
"35522",2016-07-01,"2016","45 - 54",14735,"Census","All Households"
"35522",2016-07-01,"2016","55 - 64",15545,"Census","All Households"
"35522",2016-07-01,"2016","Total 65+",19330,"Census","All Households"
"35522",2016-07-01,"2016","Total",101280,"Census","All Households"
"35522",2021-07-01,"2021","0 - 14",17250,"Census","All Households"
"35522",2021-07-01,"2021","15 - 24",11225,"Census","All Households"
"35522",2021-07-01,"2021","25 - 34",13490,"Census","All Households"
"35522",2021-07-01,"2021","35 - 44",12940,"Census","All Households"
"35522",2021-07-01,"2021","45 - 54",12620,"Census","All Households"
"35522",2021-07-01,"2021","55 - 64",17835,"Census","All Households"
"35522",2021-07-01,"2021","Total 65+",23885,"Census","All Households"
"35522",2021-07-01,"2021","Total",109250,"Census","All Households"
