"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24433",2006-07-01,"2006","15 - 24",5645,"Census","All Households"
"24433",2006-07-01,"2006","25 - 34",12905,"Census","All Households"
"24433",2006-07-01,"2006","35 - 44",15265,"Census","All Households"
"24433",2006-07-01,"2006","45 - 54",17615,"Census","All Households"
"24433",2006-07-01,"2006","55 - 64",14445,"Census","All Households"
"24433",2006-07-01,"2006","Total 65+",16890,"Census","All Households"
"24433",2006-07-01,"2006","Total",82765,"Census","All Households"
"24433",2011-07-01,"2011","15 - 24",5875,"Census","All Households"
"24433",2011-07-01,"2011","25 - 34",14315,"Census","All Households"
"24433",2011-07-01,"2011","35 - 44",14055,"Census","All Households"
"24433",2011-07-01,"2011","45 - 54",18320,"Census","All Households"
"24433",2011-07-01,"2011","55 - 64",17825,"Census","All Households"
"24433",2011-07-01,"2011","Total 65+",20695,"Census","All Households"
"24433",2011-07-01,"2011","Total",91090,"Census","All Households"
"24433",2016-07-01,"2016","15 - 24",5470,"Census","All Households"
"24433",2016-07-01,"2016","25 - 34",14245,"Census","All Households"
"24433",2016-07-01,"2016","35 - 44",15120,"Census","All Households"
"24433",2016-07-01,"2016","45 - 54",17210,"Census","All Households"
"24433",2016-07-01,"2016","55 - 64",18870,"Census","All Households"
"24433",2016-07-01,"2016","Total 65+",24665,"Census","All Households"
"24433",2016-07-01,"2016","Total",95580,"Census","All Households"
"24433",2021-07-01,"2021","15 - 24",6090,"Census","All Households"
"24433",2021-07-01,"2021","25 - 34",15815,"Census","All Households"
"24433",2021-07-01,"2021","35 - 44",16515,"Census","All Households"
"24433",2021-07-01,"2021","45 - 54",15765,"Census","All Households"
"24433",2021-07-01,"2021","55 - 64",19595,"Census","All Households"
"24433",2021-07-01,"2021","Total 65+",30875,"Census","All Households"
"24433",2021-07-01,"2021","Total",104650,"Census","All Households"
