"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24505",2006-07-01,"2006","0 - 14",52670,"Census","All Households"
"24505",2006-07-01,"2006","15 - 24",37830,"Census","All Households"
"24505",2006-07-01,"2006","25 - 34",38025,"Census","All Households"
"24505",2006-07-01,"2006","35 - 44",47245,"Census","All Households"
"24505",2006-07-01,"2006","45 - 54",48280,"Census","All Households"
"24505",2006-07-01,"2006","55 - 64",31480,"Census","All Households"
"24505",2006-07-01,"2006","Total 65+",28420,"Census","All Households"
"24505",2006-07-01,"2006","Total",283960,"Census","All Households"
"24505",2011-07-01,"2011","0 - 14",55610,"Census","All Households"
"24505",2011-07-01,"2011","15 - 24",41965,"Census","All Households"
"24505",2011-07-01,"2011","25 - 34",42770,"Census","All Households"
"24505",2011-07-01,"2011","35 - 44",44885,"Census","All Households"
"24505",2011-07-01,"2011","45 - 54",53445,"Census","All Households"
"24505",2011-07-01,"2011","55 - 64",39660,"Census","All Households"
"24505",2011-07-01,"2011","Total 65+",36150,"Census","All Households"
"24505",2011-07-01,"2011","Total",314505,"Census","All Households"
"24505",2016-07-01,"2016","0 - 14",50510,"Census","All Households"
"24505",2016-07-01,"2016","15 - 24",33835,"Census","All Households"
"24505",2016-07-01,"2016","25 - 34",36835,"Census","All Households"
"24505",2016-07-01,"2016","35 - 44",38150,"Census","All Households"
"24505",2016-07-01,"2016","45 - 54",40040,"Census","All Households"
"24505",2016-07-01,"2016","55 - 64",37355,"Census","All Households"
"24505",2016-07-01,"2016","Total 65+",35125,"Census","All Households"
"24505",2016-07-01,"2016","Total",271845,"Census","All Households"
"24505",2021-07-01,"2021","0 - 14",64235,"Census","All Households"
"24505",2021-07-01,"2021","15 - 24",38755,"Census","All Households"
"24505",2021-07-01,"2021","25 - 34",46045,"Census","All Households"
"24505",2021-07-01,"2021","35 - 44",49460,"Census","All Households"
"24505",2021-07-01,"2021","45 - 54",46035,"Census","All Households"
"24505",2021-07-01,"2021","55 - 64",50290,"Census","All Households"
"24505",2021-07-01,"2021","Total 65+",52890,"Census","All Households"
"24505",2021-07-01,"2021","Total",347700,"Census","All Households"
