"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35550",2006-07-01,"2006","15 - 24",2200,"Census","All Households"
"35550",2006-07-01,"2006","25 - 34",8520,"Census","All Households"
"35550",2006-07-01,"2006","35 - 44",10720,"Census","All Households"
"35550",2006-07-01,"2006","45 - 54",10665,"Census","All Households"
"35550",2006-07-01,"2006","55 - 64",7260,"Census","All Households"
"35550",2006-07-01,"2006","Total 65+",9405,"Census","All Households"
"35550",2006-07-01,"2006","Total",48770,"Census","All Households"
"35550",2011-07-01,"2011","15 - 24",2320,"Census","All Households"
"35550",2011-07-01,"2011","25 - 34",8625,"Census","All Households"
"35550",2011-07-01,"2011","35 - 44",10085,"Census","All Households"
"35550",2011-07-01,"2011","45 - 54",12485,"Census","All Households"
"35550",2011-07-01,"2011","55 - 64",9840,"Census","All Households"
"35550",2011-07-01,"2011","Total 65+",11515,"Census","All Households"
"35550",2011-07-01,"2011","Total",54870,"Census","All Households"
"35550",2016-07-01,"2016","15 - 24",2470,"Census","All Households"
"35550",2016-07-01,"2016","25 - 34",8940,"Census","All Households"
"35550",2016-07-01,"2016","35 - 44",10695,"Census","All Households"
"35550",2016-07-01,"2016","45 - 54",12360,"Census","All Households"
"35550",2016-07-01,"2016","55 - 64",11315,"Census","All Households"
"35550",2016-07-01,"2016","Total 65+",13495,"Census","All Households"
"35550",2016-07-01,"2016","Total",59280,"Census","All Households"
"35550",2021-07-01,"2021","15 - 24",2265,"Census","All Households"
"35550",2021-07-01,"2021","25 - 34",9510,"Census","All Households"
"35550",2021-07-01,"2021","35 - 44",11630,"Census","All Households"
"35550",2021-07-01,"2021","45 - 54",11845,"Census","All Households"
"35550",2021-07-01,"2021","55 - 64",12755,"Census","All Households"
"35550",2021-07-01,"2021","Total 65+",16165,"Census","All Households"
"35550",2021-07-01,"2021","Total",64175,"Census","All Households"
