"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24404",2006-07-01,"2006","0 - 14",6755,"Census","All Households"
"24404",2006-07-01,"2006","15 - 24",6070,"Census","All Households"
"24404",2006-07-01,"2006","25 - 34",5410,"Census","All Households"
"24404",2006-07-01,"2006","35 - 44",6025,"Census","All Households"
"24404",2006-07-01,"2006","45 - 54",8715,"Census","All Households"
"24404",2006-07-01,"2006","55 - 64",6575,"Census","All Households"
"24404",2006-07-01,"2006","Total 65+",7255,"Census","All Households"
"24404",2006-07-01,"2006","Total",46805,"Census","All Households"
"24404",2011-07-01,"2011","0 - 14",6955,"Census","All Households"
"24404",2011-07-01,"2011","15 - 24",6265,"Census","All Households"
"24404",2011-07-01,"2011","25 - 34",6005,"Census","All Households"
"24404",2011-07-01,"2011","35 - 44",5555,"Census","All Households"
"24404",2011-07-01,"2011","45 - 54",8335,"Census","All Households"
"24404",2011-07-01,"2011","55 - 64",8545,"Census","All Households"
"24404",2011-07-01,"2011","Total 65+",9250,"Census","All Households"
"24404",2011-07-01,"2011","Total",50910,"Census","All Households"
"24404",2016-07-01,"2016","0 - 14",8000,"Census","All Households"
"24404",2016-07-01,"2016","15 - 24",5965,"Census","All Households"
"24404",2016-07-01,"2016","25 - 34",6185,"Census","All Households"
"24404",2016-07-01,"2016","35 - 44",6265,"Census","All Households"
"24404",2016-07-01,"2016","45 - 54",6890,"Census","All Households"
"24404",2016-07-01,"2016","55 - 64",9640,"Census","All Households"
"24404",2016-07-01,"2016","Total 65+",10400,"Census","All Households"
"24404",2016-07-01,"2016","Total",53345,"Census","All Households"
"24404",2021-07-01,"2021","0 - 14",7930,"Census","All Households"
"24404",2021-07-01,"2021","15 - 24",5355,"Census","All Households"
"24404",2021-07-01,"2021","25 - 34",6115,"Census","All Households"
"24404",2021-07-01,"2021","35 - 44",6455,"Census","All Households"
"24404",2021-07-01,"2021","45 - 54",5810,"Census","All Households"
"24404",2021-07-01,"2021","55 - 64",8355,"Census","All Households"
"24404",2021-07-01,"2021","Total 65+",12455,"Census","All Households"
"24404",2021-07-01,"2021","Total",52480,"Census","All Households"
