"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35565",2006-07-01,"2006","0 - 14",2130,"Census","All Households"
"35565",2006-07-01,"2006","15 - 24",1455,"Census","All Households"
"35565",2006-07-01,"2006","25 - 34",1135,"Census","All Households"
"35565",2006-07-01,"2006","35 - 44",1935,"Census","All Households"
"35565",2006-07-01,"2006","45 - 54",2060,"Census","All Households"
"35565",2006-07-01,"2006","55 - 64",2570,"Census","All Households"
"35565",2006-07-01,"2006","Total 65+",3745,"Census","All Households"
"35565",2006-07-01,"2006","Total",15030,"Census","All Households"
"35565",2011-07-01,"2011","0 - 14",2155,"Census","All Households"
"35565",2011-07-01,"2011","15 - 24",1515,"Census","All Households"
"35565",2011-07-01,"2011","25 - 34",1370,"Census","All Households"
"35565",2011-07-01,"2011","35 - 44",1820,"Census","All Households"
"35565",2011-07-01,"2011","45 - 54",2505,"Census","All Households"
"35565",2011-07-01,"2011","55 - 64",3075,"Census","All Households"
"35565",2011-07-01,"2011","Total 65+",5100,"Census","All Households"
"35565",2011-07-01,"2011","Total",17540,"Census","All Households"
"35565",2016-07-01,"2016","0 - 14",2455,"Census","All Households"
"35565",2016-07-01,"2016","15 - 24",1730,"Census","All Households"
"35565",2016-07-01,"2016","25 - 34",1500,"Census","All Households"
"35565",2016-07-01,"2016","35 - 44",1830,"Census","All Households"
"35565",2016-07-01,"2016","45 - 54",2620,"Census","All Households"
"35565",2016-07-01,"2016","55 - 64",3495,"Census","All Households"
"35565",2016-07-01,"2016","Total 65+",6775,"Census","All Households"
"35565",2016-07-01,"2016","Total",20405,"Census","All Households"
"35565",2021-07-01,"2021","0 - 14",2900,"Census","All Households"
"35565",2021-07-01,"2021","15 - 24",1880,"Census","All Households"
"35565",2021-07-01,"2021","25 - 34",2120,"Census","All Households"
"35565",2021-07-01,"2021","35 - 44",2400,"Census","All Households"
"35565",2021-07-01,"2021","45 - 54",2550,"Census","All Households"
"35565",2021-07-01,"2021","55 - 64",4250,"Census","All Households"
"35565",2021-07-01,"2021","Total 65+",8495,"Census","All Households"
"35565",2021-07-01,"2021","Total",24585,"Census","All Households"
