"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"13310",2006-07-01,"2006","0 - 14",21300,"Census","All Households"
"13310",2006-07-01,"2006","15 - 24",16065,"Census","All Households"
"13310",2006-07-01,"2006","25 - 34",14750,"Census","All Households"
"13310",2006-07-01,"2006","35 - 44",18320,"Census","All Households"
"13310",2006-07-01,"2006","45 - 54",19900,"Census","All Households"
"13310",2006-07-01,"2006","55 - 64",14995,"Census","All Households"
"13310",2006-07-01,"2006","Total 65+",17065,"Census","All Households"
"13310",2006-07-01,"2006","Total",122385,"Census","All Households"
"13310",2011-07-01,"2011","0 - 14",20955,"Census","All Households"
"13310",2011-07-01,"2011","15 - 24",16515,"Census","All Households"
"13310",2011-07-01,"2011","25 - 34",14740,"Census","All Households"
"13310",2011-07-01,"2011","35 - 44",16985,"Census","All Households"
"13310",2011-07-01,"2011","45 - 54",21215,"Census","All Households"
"13310",2011-07-01,"2011","55 - 64",18025,"Census","All Households"
"13310",2011-07-01,"2011","Total 65+",19325,"Census","All Households"
"13310",2011-07-01,"2011","Total",127760,"Census","All Households"
"13310",2016-07-01,"2016","0 - 14",20290,"Census","All Households"
"13310",2016-07-01,"2016","15 - 24",14525,"Census","All Households"
"13310",2016-07-01,"2016","25 - 34",14040,"Census","All Households"
"13310",2016-07-01,"2016","35 - 44",15865,"Census","All Households"
"13310",2016-07-01,"2016","45 - 54",18805,"Census","All Households"
"13310",2016-07-01,"2016","55 - 64",18935,"Census","All Households"
"13310",2016-07-01,"2016","Total 65+",21060,"Census","All Households"
"13310",2016-07-01,"2016","Total",123520,"Census","All Households"
"13310",2021-07-01,"2021","0 - 14",20210,"Census","All Households"
"13310",2021-07-01,"2021","15 - 24",14330,"Census","All Households"
"13310",2021-07-01,"2021","25 - 34",15250,"Census","All Households"
"13310",2021-07-01,"2021","35 - 44",15900,"Census","All Households"
"13310",2021-07-01,"2021","45 - 54",17100,"Census","All Households"
"13310",2021-07-01,"2021","55 - 64",20230,"Census","All Households"
"13310",2021-07-01,"2021","Total 65+",25370,"Census","All Households"
"13310",2021-07-01,"2021","Total",128385,"Census","All Households"
