"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35531",2006-07-01,"2006","0 - 14",5125,"Census","All Households"
"35531",2006-07-01,"2006","15 - 24",3385,"Census","All Households"
"35531",2006-07-01,"2006","25 - 34",2725,"Census","All Households"
"35531",2006-07-01,"2006","35 - 44",3860,"Census","All Households"
"35531",2006-07-01,"2006","45 - 54",4040,"Census","All Households"
"35531",2006-07-01,"2006","55 - 64",3035,"Census","All Households"
"35531",2006-07-01,"2006","Total 65+",3880,"Census","All Households"
"35531",2006-07-01,"2006","Total",26050,"Census","All Households"
"35531",2011-07-01,"2011","0 - 14",4855,"Census","All Households"
"35531",2011-07-01,"2011","15 - 24",3465,"Census","All Households"
"35531",2011-07-01,"2011","25 - 34",2495,"Census","All Households"
"35531",2011-07-01,"2011","35 - 44",3300,"Census","All Households"
"35531",2011-07-01,"2011","45 - 54",4415,"Census","All Households"
"35531",2011-07-01,"2011","55 - 64",3635,"Census","All Households"
"35531",2011-07-01,"2011","Total 65+",4530,"Census","All Households"
"35531",2011-07-01,"2011","Total",26690,"Census","All Households"
"35531",2016-07-01,"2016","0 - 14",4895,"Census","All Households"
"35531",2016-07-01,"2016","15 - 24",3255,"Census","All Households"
"35531",2016-07-01,"2016","25 - 34",2905,"Census","All Households"
"35531",2016-07-01,"2016","35 - 44",3290,"Census","All Households"
"35531",2016-07-01,"2016","45 - 54",3955,"Census","All Households"
"35531",2016-07-01,"2016","55 - 64",4080,"Census","All Households"
"35531",2016-07-01,"2016","Total 65+",5250,"Census","All Households"
"35531",2016-07-01,"2016","Total",27635,"Census","All Households"
"35531",2021-07-01,"2021","0 - 14",5335,"Census","All Households"
"35531",2021-07-01,"2021","15 - 24",3245,"Census","All Households"
"35531",2021-07-01,"2021","25 - 34",3480,"Census","All Households"
"35531",2021-07-01,"2021","35 - 44",3680,"Census","All Households"
"35531",2021-07-01,"2021","45 - 54",3775,"Census","All Households"
"35531",2021-07-01,"2021","55 - 64",4575,"Census","All Households"
"35531",2021-07-01,"2021","Total 65+",6555,"Census","All Households"
"35531",2021-07-01,"2021","Total",30645,"Census","All Households"
