"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35531",2006-07-01,"2006","15 - 24",190,"Census","All Households"
"35531",2006-07-01,"2006","25 - 34",1220,"Census","All Households"
"35531",2006-07-01,"2006","35 - 44",1960,"Census","All Households"
"35531",2006-07-01,"2006","45 - 54",2230,"Census","All Households"
"35531",2006-07-01,"2006","55 - 64",1660,"Census","All Households"
"35531",2006-07-01,"2006","Total 65+",2290,"Census","All Households"
"35531",2006-07-01,"2006","Total",9540,"Census","All Households"
"35531",2011-07-01,"2011","15 - 24",175,"Census","All Households"
"35531",2011-07-01,"2011","25 - 34",1080,"Census","All Households"
"35531",2011-07-01,"2011","35 - 44",1635,"Census","All Households"
"35531",2011-07-01,"2011","45 - 54",2400,"Census","All Households"
"35531",2011-07-01,"2011","55 - 64",2010,"Census","All Households"
"35531",2011-07-01,"2011","Total 65+",2640,"Census","All Households"
"35531",2011-07-01,"2011","Total",9945,"Census","All Households"
"35531",2016-07-01,"2016","15 - 24",145,"Census","All Households"
"35531",2016-07-01,"2016","25 - 34",1200,"Census","All Households"
"35531",2016-07-01,"2016","35 - 44",1740,"Census","All Households"
"35531",2016-07-01,"2016","45 - 54",2085,"Census","All Households"
"35531",2016-07-01,"2016","55 - 64",2345,"Census","All Households"
"35531",2016-07-01,"2016","Total 65+",3310,"Census","All Households"
"35531",2016-07-01,"2016","Total",10820,"Census","All Households"
"35531",2021-07-01,"2021","15 - 24",130,"Census","All Households"
"35531",2021-07-01,"2021","25 - 34",1350,"Census","All Households"
"35531",2021-07-01,"2021","35 - 44",1910,"Census","All Households"
"35531",2021-07-01,"2021","45 - 54",2065,"Census","All Households"
"35531",2021-07-01,"2021","55 - 64",2525,"Census","All Households"
"35531",2021-07-01,"2021","Total 65+",3990,"Census","All Households"
"35531",2021-07-01,"2021","Total",11970,"Census","All Households"
