"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48828",2006-07-01,"2006","15 - 24",195,"Census","All Households"
"48828",2006-07-01,"2006","25 - 34",900,"Census","All Households"
"48828",2006-07-01,"2006","35 - 44",1155,"Census","All Households"
"48828",2006-07-01,"2006","45 - 54",1240,"Census","All Households"
"48828",2006-07-01,"2006","55 - 64",700,"Census","All Households"
"48828",2006-07-01,"2006","Total 65+",585,"Census","All Households"
"48828",2006-07-01,"2006","Total",4770,"Census","All Households"
"48828",2011-07-01,"2011","15 - 24",125,"Census","All Households"
"48828",2011-07-01,"2011","25 - 34",925,"Census","All Households"
"48828",2011-07-01,"2011","35 - 44",1090,"Census","All Households"
"48828",2011-07-01,"2011","45 - 54",1210,"Census","All Households"
"48828",2011-07-01,"2011","55 - 64",1115,"Census","All Households"
"48828",2011-07-01,"2011","Total 65+",710,"Census","All Households"
"48828",2011-07-01,"2011","Total",5175,"Census","All Households"
"48828",2016-07-01,"2016","15 - 24",130,"Census","All Households"
"48828",2016-07-01,"2016","25 - 34",890,"Census","All Households"
"48828",2016-07-01,"2016","35 - 44",1130,"Census","All Households"
"48828",2016-07-01,"2016","45 - 54",1235,"Census","All Households"
"48828",2016-07-01,"2016","55 - 64",1325,"Census","All Households"
"48828",2016-07-01,"2016","Total 65+",1025,"Census","All Households"
"48828",2016-07-01,"2016","Total",5735,"Census","All Households"
"48828",2021-07-01,"2021","15 - 24",195,"Census","All Households"
"48828",2021-07-01,"2021","25 - 34",1095,"Census","All Households"
"48828",2021-07-01,"2021","35 - 44",1340,"Census","All Households"
"48828",2021-07-01,"2021","45 - 54",1185,"Census","All Households"
"48828",2021-07-01,"2021","55 - 64",1400,"Census","All Households"
"48828",2021-07-01,"2021","Total 65+",1590,"Census","All Households"
"48828",2021-07-01,"2021","Total",6805,"Census","All Households"
