"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59934",2006-07-01,"2006","15 - 24",180,"Census","All Households"
"59934",2006-07-01,"2006","25 - 34",965,"Census","All Households"
"59934",2006-07-01,"2006","35 - 44",1480,"Census","All Households"
"59934",2006-07-01,"2006","45 - 54",1405,"Census","All Households"
"59934",2006-07-01,"2006","55 - 64",855,"Census","All Households"
"59934",2006-07-01,"2006","Total 65+",845,"Census","All Households"
"59934",2006-07-01,"2006","Total",5725,"Census","All Households"
"59934",2011-07-01,"2011","15 - 24",140,"Census","All Households"
"59934",2011-07-01,"2011","25 - 34",1210,"Census","All Households"
"59934",2011-07-01,"2011","35 - 44",1785,"Census","All Households"
"59934",2011-07-01,"2011","45 - 54",1405,"Census","All Households"
"59934",2011-07-01,"2011","55 - 64",1155,"Census","All Households"
"59934",2011-07-01,"2011","Total 65+",935,"Census","All Households"
"59934",2011-07-01,"2011","Total",6625,"Census","All Households"
"59934",2016-07-01,"2016","15 - 24",140,"Census","All Households"
"59934",2016-07-01,"2016","25 - 34",1210,"Census","All Households"
"59934",2016-07-01,"2016","35 - 44",1970,"Census","All Households"
"59934",2016-07-01,"2016","45 - 54",1685,"Census","All Households"
"59934",2016-07-01,"2016","55 - 64",1180,"Census","All Households"
"59934",2016-07-01,"2016","Total 65+",1200,"Census","All Households"
"59934",2016-07-01,"2016","Total",7380,"Census","All Households"
"59934",2021-07-01,"2021","15 - 24",140,"Census","All Households"
"59934",2021-07-01,"2021","25 - 34",1640,"Census","All Households"
"59934",2021-07-01,"2021","35 - 44",2570,"Census","All Households"
"59934",2021-07-01,"2021","45 - 54",2000,"Census","All Households"
"59934",2021-07-01,"2021","55 - 64",1325,"Census","All Households"
"59934",2021-07-01,"2021","Total 65+",1630,"Census","All Households"
"59934",2021-07-01,"2021","Total",9305,"Census","All Households"
