"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"12205",2006-07-01,"2006","0 - 14",60210,"Census","All Households"
"12205",2006-07-01,"2006","15 - 24",52490,"Census","All Households"
"12205",2006-07-01,"2006","25 - 34",51875,"Census","All Households"
"12205",2006-07-01,"2006","35 - 44",60170,"Census","All Households"
"12205",2006-07-01,"2006","45 - 54",59810,"Census","All Households"
"12205",2006-07-01,"2006","55 - 64",43340,"Census","All Households"
"12205",2006-07-01,"2006","Total 65+",44975,"Census","All Households"
"12205",2006-07-01,"2006","Total",372855,"Census","All Households"
"12205",2011-07-01,"2011","0 - 14",59620,"Census","All Households"
"12205",2011-07-01,"2011","15 - 24",55135,"Census","All Households"
"12205",2011-07-01,"2011","25 - 34",54340,"Census","All Households"
"12205",2011-07-01,"2011","35 - 44",54335,"Census","All Households"
"12205",2011-07-01,"2011","45 - 54",64685,"Census","All Households"
"12205",2011-07-01,"2011","55 - 64",51115,"Census","All Households"
"12205",2011-07-01,"2011","Total 65+",51105,"Census","All Households"
"12205",2011-07-01,"2011","Total",390325,"Census","All Households"
"12205",2016-07-01,"2016","0 - 14",60420,"Census","All Households"
"12205",2016-07-01,"2016","15 - 24",52075,"Census","All Households"
"12205",2016-07-01,"2016","25 - 34",57275,"Census","All Households"
"12205",2016-07-01,"2016","35 - 44",52045,"Census","All Households"
"12205",2016-07-01,"2016","45 - 54",59960,"Census","All Households"
"12205",2016-07-01,"2016","55 - 64",56140,"Census","All Households"
"12205",2016-07-01,"2016","Total 65+",59715,"Census","All Households"
"12205",2016-07-01,"2016","Total",397635,"Census","All Households"
"12205",2021-07-01,"2021","0 - 14",69250,"Census","All Households"
"12205",2021-07-01,"2021","15 - 24",56430,"Census","All Households"
"12205",2021-07-01,"2021","25 - 34",70615,"Census","All Households"
"12205",2021-07-01,"2021","35 - 44",62050,"Census","All Households"
"12205",2021-07-01,"2021","45 - 54",59260,"Census","All Households"
"12205",2021-07-01,"2021","55 - 64",65520,"Census","All Households"
"12205",2021-07-01,"2021","Total 65+",78015,"Census","All Households"
"12205",2021-07-01,"2021","Total",461135,"Census","All Households"
