"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"13329",2006-07-01,"2006","0 - 14",4005,"Census","All Households"
"13329",2006-07-01,"2006","15 - 24",3095,"Census","All Households"
"13329",2006-07-01,"2006","25 - 34",2710,"Census","All Households"
"13329",2006-07-01,"2006","35 - 44",3575,"Census","All Households"
"13329",2006-07-01,"2006","45 - 54",4095,"Census","All Households"
"13329",2006-07-01,"2006","55 - 64",3245,"Census","All Households"
"13329",2006-07-01,"2006","Total 65+",4010,"Census","All Households"
"13329",2006-07-01,"2006","Total",24735,"Census","All Households"
"13329",2011-07-01,"2011","0 - 14",4080,"Census","All Households"
"13329",2011-07-01,"2011","15 - 24",3220,"Census","All Households"
"13329",2011-07-01,"2011","25 - 34",2600,"Census","All Households"
"13329",2011-07-01,"2011","35 - 44",3735,"Census","All Households"
"13329",2011-07-01,"2011","45 - 54",4565,"Census","All Households"
"13329",2011-07-01,"2011","55 - 64",4730,"Census","All Households"
"13329",2011-07-01,"2011","Total 65+",5185,"Census","All Households"
"13329",2011-07-01,"2011","Total",28115,"Census","All Households"
"13329",2016-07-01,"2016","0 - 14",3870,"Census","All Households"
"13329",2016-07-01,"2016","15 - 24",2990,"Census","All Households"
"13329",2016-07-01,"2016","25 - 34",2330,"Census","All Households"
"13329",2016-07-01,"2016","35 - 44",3255,"Census","All Households"
"13329",2016-07-01,"2016","45 - 54",4055,"Census","All Households"
"13329",2016-07-01,"2016","55 - 64",4630,"Census","All Households"
"13329",2016-07-01,"2016","Total 65+",5935,"Census","All Households"
"13329",2016-07-01,"2016","Total",27065,"Census","All Households"
"13329",2021-07-01,"2021","0 - 14",3685,"Census","All Households"
"13329",2021-07-01,"2021","15 - 24",2685,"Census","All Households"
"13329",2021-07-01,"2021","25 - 34",2585,"Census","All Households"
"13329",2021-07-01,"2021","35 - 44",2905,"Census","All Households"
"13329",2021-07-01,"2021","45 - 54",3755,"Census","All Households"
"13329",2021-07-01,"2021","55 - 64",4565,"Census","All Households"
"13329",2021-07-01,"2021","Total 65+",6855,"Census","All Households"
"13329",2021-07-01,"2021","Total",27040,"Census","All Households"
