"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35501",2006-07-01,"2006","15 - 24",955,"Census","All Households"
"35501",2006-07-01,"2006","25 - 34",2800,"Census","All Households"
"35501",2006-07-01,"2006","35 - 44",4375,"Census","All Households"
"35501",2006-07-01,"2006","45 - 54",5460,"Census","All Households"
"35501",2006-07-01,"2006","55 - 64",4375,"Census","All Households"
"35501",2006-07-01,"2006","Total 65+",6370,"Census","All Households"
"35501",2006-07-01,"2006","Total",24340,"Census","All Households"
"35501",2011-07-01,"2011","15 - 24",925,"Census","All Households"
"35501",2011-07-01,"2011","25 - 34",2975,"Census","All Households"
"35501",2011-07-01,"2011","35 - 44",3560,"Census","All Households"
"35501",2011-07-01,"2011","45 - 54",5490,"Census","All Households"
"35501",2011-07-01,"2011","55 - 64",5280,"Census","All Households"
"35501",2011-07-01,"2011","Total 65+",6995,"Census","All Households"
"35501",2011-07-01,"2011","Total",25230,"Census","All Households"
"35501",2016-07-01,"2016","15 - 24",1055,"Census","All Households"
"35501",2016-07-01,"2016","25 - 34",3105,"Census","All Households"
"35501",2016-07-01,"2016","35 - 44",3525,"Census","All Households"
"35501",2016-07-01,"2016","45 - 54",4755,"Census","All Households"
"35501",2016-07-01,"2016","55 - 64",5540,"Census","All Households"
"35501",2016-07-01,"2016","Total 65+",8100,"Census","All Households"
"35501",2016-07-01,"2016","Total",26080,"Census","All Households"
"35501",2021-07-01,"2021","15 - 24",690,"Census","All Households"
"35501",2021-07-01,"2021","25 - 34",3500,"Census","All Households"
"35501",2021-07-01,"2021","35 - 44",3630,"Census","All Households"
"35501",2021-07-01,"2021","45 - 54",3990,"Census","All Households"
"35501",2021-07-01,"2021","55 - 64",5780,"Census","All Households"
"35501",2021-07-01,"2021","Total 65+",9205,"Census","All Households"
"35501",2021-07-01,"2021","Total",26795,"Census","All Households"
