"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35550",2006-07-01,"2006","0 - 14",23600,"Census","All Households"
"35550",2006-07-01,"2006","15 - 24",18275,"Census","All Households"
"35550",2006-07-01,"2006","25 - 34",18115,"Census","All Households"
"35550",2006-07-01,"2006","35 - 44",20085,"Census","All Households"
"35550",2006-07-01,"2006","45 - 54",18615,"Census","All Households"
"35550",2006-07-01,"2006","55 - 64",12560,"Census","All Households"
"35550",2006-07-01,"2006","Total 65+",15765,"Census","All Households"
"35550",2006-07-01,"2006","Total",127005,"Census","All Households"
"35550",2011-07-01,"2011","0 - 14",24785,"Census","All Households"
"35550",2011-07-01,"2011","15 - 24",19780,"Census","All Households"
"35550",2011-07-01,"2011","25 - 34",18955,"Census","All Households"
"35550",2011-07-01,"2011","35 - 44",19735,"Census","All Households"
"35550",2011-07-01,"2011","45 - 54",22100,"Census","All Households"
"35550",2011-07-01,"2011","55 - 64",16760,"Census","All Households"
"35550",2011-07-01,"2011","Total 65+",18975,"Census","All Households"
"35550",2011-07-01,"2011","Total",141100,"Census","All Households"
"35550",2016-07-01,"2016","0 - 14",25755,"Census","All Households"
"35550",2016-07-01,"2016","15 - 24",20590,"Census","All Households"
"35550",2016-07-01,"2016","25 - 34",20720,"Census","All Households"
"35550",2016-07-01,"2016","35 - 44",19900,"Census","All Households"
"35550",2016-07-01,"2016","45 - 54",22090,"Census","All Households"
"35550",2016-07-01,"2016","55 - 64",19345,"Census","All Households"
"35550",2016-07-01,"2016","Total 65+",21630,"Census","All Households"
"35550",2016-07-01,"2016","Total",150025,"Census","All Households"
"35550",2021-07-01,"2021","0 - 14",26900,"Census","All Households"
"35550",2021-07-01,"2021","15 - 24",21465,"Census","All Households"
"35550",2021-07-01,"2021","25 - 34",23915,"Census","All Households"
"35550",2021-07-01,"2021","35 - 44",22020,"Census","All Households"
"35550",2021-07-01,"2021","45 - 54",21370,"Census","All Households"
"35550",2021-07-01,"2021","55 - 64",21535,"Census","All Households"
"35550",2021-07-01,"2021","Total 65+",26280,"Census","All Households"
"35550",2021-07-01,"2021","Total",163485,"Census","All Households"
