"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"60990",2006-07-01,"2006","15 - 24",345,"Census","All Households"
"60990",2006-07-01,"2006","25 - 34",1455,"Census","All Households"
"60990",2006-07-01,"2006","35 - 44",2120,"Census","All Households"
"60990",2006-07-01,"2006","45 - 54",2700,"Census","All Households"
"60990",2006-07-01,"2006","55 - 64",1665,"Census","All Households"
"60990",2006-07-01,"2006","Total 65+",1050,"Census","All Households"
"60990",2006-07-01,"2006","Total",9330,"Census","All Households"
"60990",2011-07-01,"2011","15 - 24",360,"Census","All Households"
"60990",2011-07-01,"2011","25 - 34",1650,"Census","All Households"
"60990",2011-07-01,"2011","35 - 44",2085,"Census","All Households"
"60990",2011-07-01,"2011","45 - 54",2720,"Census","All Households"
"60990",2011-07-01,"2011","55 - 64",2265,"Census","All Households"
"60990",2011-07-01,"2011","Total 65+",1435,"Census","All Households"
"60990",2011-07-01,"2011","Total",10515,"Census","All Households"
"60990",2016-07-01,"2016","15 - 24",315,"Census","All Households"
"60990",2016-07-01,"2016","25 - 34",1955,"Census","All Households"
"60990",2016-07-01,"2016","35 - 44",2210,"Census","All Households"
"60990",2016-07-01,"2016","45 - 54",2470,"Census","All Households"
"60990",2016-07-01,"2016","55 - 64",2650,"Census","All Households"
"60990",2016-07-01,"2016","Total 65+",2020,"Census","All Households"
"60990",2016-07-01,"2016","Total",11625,"Census","All Households"
"60990",2021-07-01,"2021","15 - 24",310,"Census","All Households"
"60990",2021-07-01,"2021","25 - 34",2285,"Census","All Households"
"60990",2021-07-01,"2021","35 - 44",2690,"Census","All Households"
"60990",2021-07-01,"2021","45 - 54",2390,"Census","All Households"
"60990",2021-07-01,"2021","55 - 64",2665,"Census","All Households"
"60990",2021-07-01,"2021","Total 65+",2845,"Census","All Households"
"60990",2021-07-01,"2021","Total",13185,"Census","All Households"
