"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48810",2006-07-01,"2006","0 - 14",17575,"Census","All Households"
"48810",2006-07-01,"2006","15 - 24",15830,"Census","All Households"
"48810",2006-07-01,"2006","25 - 34",12435,"Census","All Households"
"48810",2006-07-01,"2006","35 - 44",12250,"Census","All Households"
"48810",2006-07-01,"2006","45 - 54",13775,"Census","All Households"
"48810",2006-07-01,"2006","55 - 64",9780,"Census","All Households"
"48810",2006-07-01,"2006","Total 65+",13550,"Census","All Households"
"48810",2006-07-01,"2006","Total",95195,"Census","All Households"
"48810",2011-07-01,"2011","0 - 14",19270,"Census","All Households"
"48810",2011-07-01,"2011","15 - 24",16280,"Census","All Households"
"48810",2011-07-01,"2011","25 - 34",15390,"Census","All Households"
"48810",2011-07-01,"2011","35 - 44",12425,"Census","All Households"
"48810",2011-07-01,"2011","45 - 54",14710,"Census","All Households"
"48810",2011-07-01,"2011","55 - 64",12625,"Census","All Households"
"48810",2011-07-01,"2011","Total 65+",15295,"Census","All Households"
"48810",2011-07-01,"2011","Total",106000,"Census","All Households"
"48810",2016-07-01,"2016","0 - 14",22070,"Census","All Households"
"48810",2016-07-01,"2016","15 - 24",16260,"Census","All Households"
"48810",2016-07-01,"2016","25 - 34",17250,"Census","All Households"
"48810",2016-07-01,"2016","35 - 44",13995,"Census","All Households"
"48810",2016-07-01,"2016","45 - 54",13650,"Census","All Households"
"48810",2016-07-01,"2016","55 - 64",14390,"Census","All Households"
"48810",2016-07-01,"2016","Total 65+",16305,"Census","All Households"
"48810",2016-07-01,"2016","Total",113920,"Census","All Households"
"48810",2021-07-01,"2021","0 - 14",23235,"Census","All Households"
"48810",2021-07-01,"2021","15 - 24",16385,"Census","All Households"
"48810",2021-07-01,"2021","25 - 34",17405,"Census","All Households"
"48810",2021-07-01,"2021","35 - 44",15990,"Census","All Households"
"48810",2021-07-01,"2021","45 - 54",13340,"Census","All Households"
"48810",2021-07-01,"2021","55 - 64",14600,"Census","All Households"
"48810",2021-07-01,"2021","Total 65+",19545,"Census","All Households"
"48810",2021-07-01,"2021","Total",120495,"Census","All Households"
