"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35580",2006-07-01,"2006","0 - 14",26680,"Census","All Households"
"35580",2006-07-01,"2006","15 - 24",21055,"Census","All Households"
"35580",2006-07-01,"2006","25 - 34",18585,"Census","All Households"
"35580",2006-07-01,"2006","35 - 44",23560,"Census","All Households"
"35580",2006-07-01,"2006","45 - 54",25335,"Census","All Households"
"35580",2006-07-01,"2006","55 - 64",19535,"Census","All Households"
"35580",2006-07-01,"2006","Total 65+",23510,"Census","All Households"
"35580",2006-07-01,"2006","Total",158255,"Census","All Households"
"35580",2011-07-01,"2011","0 - 14",25095,"Census","All Households"
"35580",2011-07-01,"2011","15 - 24",21095,"Census","All Households"
"35580",2011-07-01,"2011","25 - 34",19305,"Census","All Households"
"35580",2011-07-01,"2011","35 - 44",20590,"Census","All Households"
"35580",2011-07-01,"2011","45 - 54",26695,"Census","All Households"
"35580",2011-07-01,"2011","55 - 64",22160,"Census","All Households"
"35580",2011-07-01,"2011","Total 65+",25835,"Census","All Households"
"35580",2011-07-01,"2011","Total",160770,"Census","All Households"
"35580",2016-07-01,"2016","0 - 14",25535,"Census","All Households"
"35580",2016-07-01,"2016","15 - 24",19825,"Census","All Households"
"35580",2016-07-01,"2016","25 - 34",19960,"Census","All Households"
"35580",2016-07-01,"2016","35 - 44",20120,"Census","All Households"
"35580",2016-07-01,"2016","45 - 54",24275,"Census","All Households"
"35580",2016-07-01,"2016","55 - 64",23985,"Census","All Households"
"35580",2016-07-01,"2016","Total 65+",28120,"Census","All Households"
"35580",2016-07-01,"2016","Total",161815,"Census","All Households"
"35580",2021-07-01,"2021","0 - 14",26305,"Census","All Households"
"35580",2021-07-01,"2021","15 - 24",19540,"Census","All Households"
"35580",2021-07-01,"2021","25 - 34",21385,"Census","All Households"
"35580",2021-07-01,"2021","35 - 44",20735,"Census","All Households"
"35580",2021-07-01,"2021","45 - 54",21375,"Census","All Households"
"35580",2021-07-01,"2021","55 - 64",25705,"Census","All Households"
"35580",2021-07-01,"2021","Total 65+",32575,"Census","All Households"
"35580",2021-07-01,"2021","Total",167620,"Census","All Households"
