"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59925",2006-07-01,"2006","0 - 14",15195,"Census","All Households"
"59925",2006-07-01,"2006","15 - 24",13240,"Census","All Households"
"59925",2006-07-01,"2006","25 - 34",10045,"Census","All Households"
"59925",2006-07-01,"2006","35 - 44",13230,"Census","All Households"
"59925",2006-07-01,"2006","45 - 54",15400,"Census","All Households"
"59925",2006-07-01,"2006","55 - 64",12070,"Census","All Households"
"59925",2006-07-01,"2006","Total 65+",13700,"Census","All Households"
"59925",2006-07-01,"2006","Total",92880,"Census","All Households"
"59925",2011-07-01,"2011","0 - 14",15150,"Census","All Households"
"59925",2011-07-01,"2011","15 - 24",13360,"Census","All Households"
"59925",2011-07-01,"2011","25 - 34",11860,"Census","All Households"
"59925",2011-07-01,"2011","35 - 44",12180,"Census","All Households"
"59925",2011-07-01,"2011","45 - 54",15960,"Census","All Households"
"59925",2011-07-01,"2011","55 - 64",14225,"Census","All Households"
"59925",2011-07-01,"2011","Total 65+",16025,"Census","All Households"
"59925",2011-07-01,"2011","Total",98755,"Census","All Households"
"59925",2016-07-01,"2016","0 - 14",15735,"Census","All Households"
"59925",2016-07-01,"2016","15 - 24",12270,"Census","All Households"
"59925",2016-07-01,"2016","25 - 34",13290,"Census","All Households"
"59925",2016-07-01,"2016","35 - 44",11860,"Census","All Households"
"59925",2016-07-01,"2016","45 - 54",14335,"Census","All Households"
"59925",2016-07-01,"2016","55 - 64",15375,"Census","All Households"
"59925",2016-07-01,"2016","Total 65+",17890,"Census","All Households"
"59925",2016-07-01,"2016","Total",100755,"Census","All Households"
"59925",2021-07-01,"2021","0 - 14",16935,"Census","All Households"
"59925",2021-07-01,"2021","15 - 24",12550,"Census","All Households"
"59925",2021-07-01,"2021","25 - 34",15090,"Census","All Households"
"59925",2021-07-01,"2021","35 - 44",14270,"Census","All Households"
"59925",2021-07-01,"2021","45 - 54",13510,"Census","All Households"
"59925",2021-07-01,"2021","55 - 64",16170,"Census","All Households"
"59925",2021-07-01,"2021","Total 65+",22025,"Census","All Households"
"59925",2021-07-01,"2021","Total",110545,"Census","All Households"
