"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59950",2006-07-01,"2006","0 - 14",3520,"Census","All Households"
"59950",2006-07-01,"2006","15 - 24",2680,"Census","All Households"
"59950",2006-07-01,"2006","25 - 34",2150,"Census","All Households"
"59950",2006-07-01,"2006","35 - 44",2735,"Census","All Households"
"59950",2006-07-01,"2006","45 - 54",3210,"Census","All Households"
"59950",2006-07-01,"2006","55 - 64",2325,"Census","All Households"
"59950",2006-07-01,"2006","Total 65+",2150,"Census","All Households"
"59950",2006-07-01,"2006","Total",18760,"Census","All Households"
"59950",2011-07-01,"2011","0 - 14",3250,"Census","All Households"
"59950",2011-07-01,"2011","15 - 24",2350,"Census","All Households"
"59950",2011-07-01,"2011","25 - 34",2190,"Census","All Households"
"59950",2011-07-01,"2011","35 - 44",2355,"Census","All Households"
"59950",2011-07-01,"2011","45 - 54",2970,"Census","All Households"
"59950",2011-07-01,"2011","55 - 64",2820,"Census","All Households"
"59950",2011-07-01,"2011","Total 65+",2545,"Census","All Households"
"59950",2011-07-01,"2011","Total",18480,"Census","All Households"
"59950",2016-07-01,"2016","0 - 14",3045,"Census","All Households"
"59950",2016-07-01,"2016","15 - 24",2170,"Census","All Households"
"59950",2016-07-01,"2016","25 - 34",2180,"Census","All Households"
"59950",2016-07-01,"2016","35 - 44",2180,"Census","All Households"
"59950",2016-07-01,"2016","45 - 54",2435,"Census","All Households"
"59950",2016-07-01,"2016","55 - 64",2835,"Census","All Households"
"59950",2016-07-01,"2016","Total 65+",2985,"Census","All Households"
"59950",2016-07-01,"2016","Total",17835,"Census","All Households"
"59950",2021-07-01,"2021","0 - 14",3970,"Census","All Households"
"59950",2021-07-01,"2021","15 - 24",2400,"Census","All Households"
"59950",2021-07-01,"2021","25 - 34",2740,"Census","All Households"
"59950",2021-07-01,"2021","35 - 44",2895,"Census","All Households"
"59950",2021-07-01,"2021","45 - 54",2900,"Census","All Households"
"59950",2021-07-01,"2021","55 - 64",3650,"Census","All Households"
"59950",2021-07-01,"2021","Total 65+",4790,"Census","All Households"
"59950",2021-07-01,"2021","Total",23335,"Census","All Households"
