"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48830",2006-07-01,"2006","0 - 14",15015,"Census","All Households"
"48830",2006-07-01,"2006","15 - 24",14830,"Census","All Households"
"48830",2006-07-01,"2006","25 - 34",13365,"Census","All Households"
"48830",2006-07-01,"2006","35 - 44",11925,"Census","All Households"
"48830",2006-07-01,"2006","45 - 54",12520,"Census","All Households"
"48830",2006-07-01,"2006","55 - 64",6985,"Census","All Households"
"48830",2006-07-01,"2006","Total 65+",8145,"Census","All Households"
"48830",2006-07-01,"2006","Total",82770,"Census","All Households"
"48830",2011-07-01,"2011","0 - 14",16565,"Census","All Households"
"48830",2011-07-01,"2011","15 - 24",13500,"Census","All Households"
"48830",2011-07-01,"2011","25 - 34",15620,"Census","All Households"
"48830",2011-07-01,"2011","35 - 44",12195,"Census","All Households"
"48830",2011-07-01,"2011","45 - 54",13585,"Census","All Households"
"48830",2011-07-01,"2011","55 - 64",9665,"Census","All Households"
"48830",2011-07-01,"2011","Total 65+",9440,"Census","All Households"
"48830",2011-07-01,"2011","Total",90565,"Census","All Households"
"48830",2016-07-01,"2016","0 - 14",18655,"Census","All Households"
"48830",2016-07-01,"2016","15 - 24",12985,"Census","All Households"
"48830",2016-07-01,"2016","25 - 34",16620,"Census","All Households"
"48830",2016-07-01,"2016","35 - 44",14395,"Census","All Households"
"48830",2016-07-01,"2016","45 - 54",12855,"Census","All Households"
"48830",2016-07-01,"2016","55 - 64",12270,"Census","All Households"
"48830",2016-07-01,"2016","Total 65+",10700,"Census","All Households"
"48830",2016-07-01,"2016","Total",98480,"Census","All Households"
"48830",2021-07-01,"2021","0 - 14",18330,"Census","All Households"
"48830",2021-07-01,"2021","15 - 24",12025,"Census","All Households"
"48830",2021-07-01,"2021","25 - 34",13590,"Census","All Households"
"48830",2021-07-01,"2021","35 - 44",15040,"Census","All Households"
"48830",2021-07-01,"2021","45 - 54",12325,"Census","All Households"
"48830",2021-07-01,"2021","55 - 64",12740,"Census","All Households"
"48830",2021-07-01,"2021","Total 65+",13995,"Census","All Households"
"48830",2021-07-01,"2021","Total",98045,"Census","All Households"
