"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24456",2006-07-01,"2006","15 - 24",840,"Census","All Households"
"24456",2006-07-01,"2006","25 - 34",2445,"Census","All Households"
"24456",2006-07-01,"2006","35 - 44",3155,"Census","All Households"
"24456",2006-07-01,"2006","45 - 54",4400,"Census","All Households"
"24456",2006-07-01,"2006","55 - 64",3680,"Census","All Households"
"24456",2006-07-01,"2006","Total 65+",4740,"Census","All Households"
"24456",2006-07-01,"2006","Total",19255,"Census","All Households"
"24456",2011-07-01,"2011","15 - 24",850,"Census","All Households"
"24456",2011-07-01,"2011","25 - 34",2730,"Census","All Households"
"24456",2011-07-01,"2011","35 - 44",2945,"Census","All Households"
"24456",2011-07-01,"2011","45 - 54",4535,"Census","All Households"
"24456",2011-07-01,"2011","55 - 64",4515,"Census","All Households"
"24456",2011-07-01,"2011","Total 65+",5850,"Census","All Households"
"24456",2011-07-01,"2011","Total",21430,"Census","All Households"
"24456",2016-07-01,"2016","15 - 24",815,"Census","All Households"
"24456",2016-07-01,"2016","25 - 34",2920,"Census","All Households"
"24456",2016-07-01,"2016","35 - 44",3225,"Census","All Households"
"24456",2016-07-01,"2016","45 - 54",3750,"Census","All Households"
"24456",2016-07-01,"2016","55 - 64",4985,"Census","All Households"
"24456",2016-07-01,"2016","Total 65+",6790,"Census","All Households"
"24456",2016-07-01,"2016","Total",22475,"Census","All Households"
"24456",2021-07-01,"2021","15 - 24",780,"Census","All Households"
"24456",2021-07-01,"2021","25 - 34",3005,"Census","All Households"
"24456",2021-07-01,"2021","35 - 44",3575,"Census","All Households"
"24456",2021-07-01,"2021","45 - 54",3425,"Census","All Households"
"24456",2021-07-01,"2021","55 - 64",4950,"Census","All Households"
"24456",2021-07-01,"2021","Total 65+",8830,"Census","All Households"
"24456",2021-07-01,"2021","Total",24565,"Census","All Households"
