"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48825",2006-07-01,"2006","0 - 14",199090,"Census","All Households"
"48825",2006-07-01,"2006","15 - 24",155290,"Census","All Households"
"48825",2006-07-01,"2006","25 - 34",171700,"Census","All Households"
"48825",2006-07-01,"2006","35 - 44",179255,"Census","All Households"
"48825",2006-07-01,"2006","45 - 54",172295,"Census","All Households"
"48825",2006-07-01,"2006","55 - 64",100450,"Census","All Households"
"48825",2006-07-01,"2006","Total 65+",101230,"Census","All Households"
"48825",2006-07-01,"2006","Total",1079310,"Census","All Households"
"48825",2011-07-01,"2011","0 - 14",222570,"Census","All Households"
"48825",2011-07-01,"2011","15 - 24",159565,"Census","All Households"
"48825",2011-07-01,"2011","25 - 34",199065,"Census","All Households"
"48825",2011-07-01,"2011","35 - 44",190270,"Census","All Households"
"48825",2011-07-01,"2011","45 - 54",190925,"Census","All Households"
"48825",2011-07-01,"2011","55 - 64",133695,"Census","All Households"
"48825",2011-07-01,"2011","Total 65+",118740,"Census","All Households"
"48825",2011-07-01,"2011","Total",1214840,"Census","All Households"
"48825",2016-07-01,"2016","0 - 14",260685,"Census","All Households"
"48825",2016-07-01,"2016","15 - 24",164795,"Census","All Households"
"48825",2016-07-01,"2016","25 - 34",229845,"Census","All Households"
"48825",2016-07-01,"2016","35 - 44",217275,"Census","All Households"
"48825",2016-07-01,"2016","45 - 54",195620,"Census","All Households"
"48825",2016-07-01,"2016","55 - 64",164740,"Census","All Households"
"48825",2016-07-01,"2016","Total 65+",141690,"Census","All Households"
"48825",2016-07-01,"2016","Total",1374650,"Census","All Households"
"48825",2021-07-01,"2021","0 - 14",273825,"Census","All Households"
"48825",2021-07-01,"2021","15 - 24",170740,"Census","All Households"
"48825",2021-07-01,"2021","25 - 34",213425,"Census","All Households"
"48825",2021-07-01,"2021","35 - 44",238640,"Census","All Households"
"48825",2021-07-01,"2021","45 - 54",199285,"Census","All Households"
"48825",2021-07-01,"2021","55 - 64",180885,"Census","All Households"
"48825",2021-07-01,"2021","Total 65+",188385,"Census","All Households"
"48825",2021-07-01,"2021","Total",1465175,"Census","All Households"
