"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24428",2006-07-01,"2006","15 - 24",575,"Census","All Households"
"24428",2006-07-01,"2006","25 - 34",2215,"Census","All Households"
"24428",2006-07-01,"2006","35 - 44",2560,"Census","All Households"
"24428",2006-07-01,"2006","45 - 54",3210,"Census","All Households"
"24428",2006-07-01,"2006","55 - 64",2440,"Census","All Households"
"24428",2006-07-01,"2006","Total 65+",2410,"Census","All Households"
"24428",2006-07-01,"2006","Total",13405,"Census","All Households"
"24428",2011-07-01,"2011","15 - 24",585,"Census","All Households"
"24428",2011-07-01,"2011","25 - 34",2525,"Census","All Households"
"24428",2011-07-01,"2011","35 - 44",2370,"Census","All Households"
"24428",2011-07-01,"2011","45 - 54",3460,"Census","All Households"
"24428",2011-07-01,"2011","55 - 64",3105,"Census","All Households"
"24428",2011-07-01,"2011","Total 65+",3185,"Census","All Households"
"24428",2011-07-01,"2011","Total",15225,"Census","All Households"
"24428",2016-07-01,"2016","15 - 24",555,"Census","All Households"
"24428",2016-07-01,"2016","25 - 34",1780,"Census","All Households"
"24428",2016-07-01,"2016","35 - 44",2465,"Census","All Households"
"24428",2016-07-01,"2016","45 - 54",2870,"Census","All Households"
"24428",2016-07-01,"2016","55 - 64",3115,"Census","All Households"
"24428",2016-07-01,"2016","Total 65+",3805,"Census","All Households"
"24428",2016-07-01,"2016","Total",14590,"Census","All Households"
"24428",2021-07-01,"2021","15 - 24",555,"Census","All Households"
"24428",2021-07-01,"2021","25 - 34",1910,"Census","All Households"
"24428",2021-07-01,"2021","35 - 44",2760,"Census","All Households"
"24428",2021-07-01,"2021","45 - 54",2515,"Census","All Households"
"24428",2021-07-01,"2021","55 - 64",3370,"Census","All Households"
"24428",2021-07-01,"2021","Total 65+",5030,"Census","All Households"
"24428",2021-07-01,"2021","Total",16135,"Census","All Households"
