"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35546",2006-07-01,"2006","0 - 14",2395,"Census","All Households"
"35546",2006-07-01,"2006","15 - 24",1730,"Census","All Households"
"35546",2006-07-01,"2006","25 - 34",1615,"Census","All Households"
"35546",2006-07-01,"2006","35 - 44",1900,"Census","All Households"
"35546",2006-07-01,"2006","45 - 54",2030,"Census","All Households"
"35546",2006-07-01,"2006","55 - 64",1755,"Census","All Households"
"35546",2006-07-01,"2006","Total 65+",3405,"Census","All Households"
"35546",2006-07-01,"2006","Total",14820,"Census","All Households"
"35546",2011-07-01,"2011","0 - 14",2285,"Census","All Households"
"35546",2011-07-01,"2011","15 - 24",1645,"Census","All Households"
"35546",2011-07-01,"2011","25 - 34",1630,"Census","All Households"
"35546",2011-07-01,"2011","35 - 44",1710,"Census","All Households"
"35546",2011-07-01,"2011","45 - 54",2195,"Census","All Households"
"35546",2011-07-01,"2011","55 - 64",2005,"Census","All Households"
"35546",2011-07-01,"2011","Total 65+",3835,"Census","All Households"
"35546",2011-07-01,"2011","Total",15300,"Census","All Households"
"35546",2016-07-01,"2016","0 - 14",2340,"Census","All Households"
"35546",2016-07-01,"2016","15 - 24",1630,"Census","All Households"
"35546",2016-07-01,"2016","25 - 34",1595,"Census","All Households"
"35546",2016-07-01,"2016","35 - 44",1690,"Census","All Households"
"35546",2016-07-01,"2016","45 - 54",1995,"Census","All Households"
"35546",2016-07-01,"2016","55 - 64",2170,"Census","All Households"
"35546",2016-07-01,"2016","Total 65+",4170,"Census","All Households"
"35546",2016-07-01,"2016","Total",15595,"Census","All Households"
"35546",2021-07-01,"2021","0 - 14",2625,"Census","All Households"
"35546",2021-07-01,"2021","15 - 24",1850,"Census","All Households"
"35546",2021-07-01,"2021","25 - 34",1990,"Census","All Households"
"35546",2021-07-01,"2021","35 - 44",1975,"Census","All Households"
"35546",2021-07-01,"2021","45 - 54",1990,"Census","All Households"
"35546",2021-07-01,"2021","55 - 64",2660,"Census","All Households"
"35546",2021-07-01,"2021","Total 65+",5200,"Census","All Households"
"35546",2021-07-01,"2021","Total",18295,"Census","All Households"
