"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35502",2006-07-01,"2006","15 - 24",185,"Census","All Households"
"35502",2006-07-01,"2006","25 - 34",650,"Census","All Households"
"35502",2006-07-01,"2006","35 - 44",845,"Census","All Households"
"35502",2006-07-01,"2006","45 - 54",1215,"Census","All Households"
"35502",2006-07-01,"2006","55 - 64",1020,"Census","All Households"
"35502",2006-07-01,"2006","Total 65+",1435,"Census","All Households"
"35502",2006-07-01,"2006","Total",5350,"Census","All Households"
"35502",2011-07-01,"2011","15 - 24",190,"Census","All Households"
"35502",2011-07-01,"2011","25 - 34",560,"Census","All Households"
"35502",2011-07-01,"2011","35 - 44",750,"Census","All Households"
"35502",2011-07-01,"2011","45 - 54",1160,"Census","All Households"
"35502",2011-07-01,"2011","55 - 64",1295,"Census","All Households"
"35502",2011-07-01,"2011","Total 65+",1680,"Census","All Households"
"35502",2011-07-01,"2011","Total",5640,"Census","All Households"
"35502",2016-07-01,"2016","15 - 24",150,"Census","All Households"
"35502",2016-07-01,"2016","25 - 34",565,"Census","All Households"
"35502",2016-07-01,"2016","35 - 44",680,"Census","All Households"
"35502",2016-07-01,"2016","45 - 54",1035,"Census","All Households"
"35502",2016-07-01,"2016","55 - 64",1380,"Census","All Households"
"35502",2016-07-01,"2016","Total 65+",1935,"Census","All Households"
"35502",2016-07-01,"2016","Total",5745,"Census","All Households"
"35502",2021-07-01,"2021","15 - 24",185,"Census","All Households"
"35502",2021-07-01,"2021","25 - 34",565,"Census","All Households"
"35502",2021-07-01,"2021","35 - 44",655,"Census","All Households"
"35502",2021-07-01,"2021","45 - 54",875,"Census","All Households"
"35502",2021-07-01,"2021","55 - 64",1300,"Census","All Households"
"35502",2021-07-01,"2021","Total 65+",2400,"Census","All Households"
"35502",2021-07-01,"2021","Total",5980,"Census","All Households"
