"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35567",2006-07-01,"2006","0 - 14",2700,"Census","All Households"
"35567",2006-07-01,"2006","15 - 24",2105,"Census","All Households"
"35567",2006-07-01,"2006","25 - 34",1760,"Census","All Households"
"35567",2006-07-01,"2006","35 - 44",2225,"Census","All Households"
"35567",2006-07-01,"2006","45 - 54",2645,"Census","All Households"
"35567",2006-07-01,"2006","55 - 64",2300,"Census","All Households"
"35567",2006-07-01,"2006","Total 65+",3555,"Census","All Households"
"35567",2006-07-01,"2006","Total",17290,"Census","All Households"
"35567",2011-07-01,"2011","0 - 14",2760,"Census","All Households"
"35567",2011-07-01,"2011","15 - 24",2190,"Census","All Households"
"35567",2011-07-01,"2011","25 - 34",1985,"Census","All Households"
"35567",2011-07-01,"2011","35 - 44",2130,"Census","All Households"
"35567",2011-07-01,"2011","45 - 54",2835,"Census","All Households"
"35567",2011-07-01,"2011","55 - 64",2950,"Census","All Households"
"35567",2011-07-01,"2011","Total 65+",4390,"Census","All Households"
"35567",2011-07-01,"2011","Total",19240,"Census","All Households"
"35567",2016-07-01,"2016","0 - 14",3120,"Census","All Households"
"35567",2016-07-01,"2016","15 - 24",2075,"Census","All Households"
"35567",2016-07-01,"2016","25 - 34",2285,"Census","All Households"
"35567",2016-07-01,"2016","35 - 44",2365,"Census","All Households"
"35567",2016-07-01,"2016","45 - 54",2645,"Census","All Households"
"35567",2016-07-01,"2016","55 - 64",3430,"Census","All Households"
"35567",2016-07-01,"2016","Total 65+",5225,"Census","All Households"
"35567",2016-07-01,"2016","Total",21145,"Census","All Households"
"35567",2021-07-01,"2021","0 - 14",3295,"Census","All Households"
"35567",2021-07-01,"2021","15 - 24",2235,"Census","All Households"
"35567",2021-07-01,"2021","25 - 34",2540,"Census","All Households"
"35567",2021-07-01,"2021","35 - 44",2630,"Census","All Households"
"35567",2021-07-01,"2021","45 - 54",2740,"Census","All Households"
"35567",2021-07-01,"2021","55 - 64",3825,"Census","All Households"
"35567",2021-07-01,"2021","Total 65+",7005,"Census","All Households"
"35567",2021-07-01,"2021","Total",24275,"Census","All Households"
