"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"47745",2006-07-01,"2006","15 - 24",840,"Census","All Households"
"47745",2006-07-01,"2006","25 - 34",2300,"Census","All Households"
"47745",2006-07-01,"2006","35 - 44",2995,"Census","All Households"
"47745",2006-07-01,"2006","45 - 54",3440,"Census","All Households"
"47745",2006-07-01,"2006","55 - 64",2470,"Census","All Households"
"47745",2006-07-01,"2006","Total 65+",3445,"Census","All Households"
"47745",2006-07-01,"2006","Total",15495,"Census","All Households"
"47745",2011-07-01,"2011","15 - 24",800,"Census","All Households"
"47745",2011-07-01,"2011","25 - 34",2490,"Census","All Households"
"47745",2011-07-01,"2011","35 - 44",2670,"Census","All Households"
"47745",2011-07-01,"2011","45 - 54",3490,"Census","All Households"
"47745",2011-07-01,"2011","55 - 64",2660,"Census","All Households"
"47745",2011-07-01,"2011","Total 65+",3880,"Census","All Households"
"47745",2011-07-01,"2011","Total",15985,"Census","All Households"
"47745",2016-07-01,"2016","15 - 24",680,"Census","All Households"
"47745",2016-07-01,"2016","25 - 34",2860,"Census","All Households"
"47745",2016-07-01,"2016","35 - 44",2690,"Census","All Households"
"47745",2016-07-01,"2016","45 - 54",3070,"Census","All Households"
"47745",2016-07-01,"2016","55 - 64",3160,"Census","All Households"
"47745",2016-07-01,"2016","Total 65+",4135,"Census","All Households"
"47745",2016-07-01,"2016","Total",16595,"Census","All Households"
"47745",2021-07-01,"2021","15 - 24",675,"Census","All Households"
"47745",2021-07-01,"2021","25 - 34",2805,"Census","All Households"
"47745",2021-07-01,"2021","35 - 44",3085,"Census","All Households"
"47745",2021-07-01,"2021","45 - 54",2745,"Census","All Households"
"47745",2021-07-01,"2021","55 - 64",3150,"Census","All Households"
"47745",2021-07-01,"2021","Total 65+",4600,"Census","All Households"
"47745",2021-07-01,"2021","Total",17060,"Census","All Households"
