"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24440",2006-07-01,"2006","0 - 14",8215,"Census","All Households"
"24440",2006-07-01,"2006","15 - 24",6155,"Census","All Households"
"24440",2006-07-01,"2006","25 - 34",5760,"Census","All Households"
"24440",2006-07-01,"2006","35 - 44",6510,"Census","All Households"
"24440",2006-07-01,"2006","45 - 54",7925,"Census","All Households"
"24440",2006-07-01,"2006","55 - 64",6405,"Census","All Households"
"24440",2006-07-01,"2006","Total 65+",7930,"Census","All Households"
"24440",2006-07-01,"2006","Total",48890,"Census","All Households"
"24440",2011-07-01,"2011","0 - 14",7440,"Census","All Households"
"24440",2011-07-01,"2011","15 - 24",5300,"Census","All Households"
"24440",2011-07-01,"2011","25 - 34",5620,"Census","All Households"
"24440",2011-07-01,"2011","35 - 44",5195,"Census","All Households"
"24440",2011-07-01,"2011","45 - 54",7000,"Census","All Households"
"24440",2011-07-01,"2011","55 - 64",6990,"Census","All Households"
"24440",2011-07-01,"2011","Total 65+",8805,"Census","All Households"
"24440",2011-07-01,"2011","Total",46355,"Census","All Households"
"24440",2016-07-01,"2016","0 - 14",7870,"Census","All Households"
"24440",2016-07-01,"2016","15 - 24",5320,"Census","All Households"
"24440",2016-07-01,"2016","25 - 34",5315,"Census","All Households"
"24440",2016-07-01,"2016","35 - 44",5650,"Census","All Households"
"24440",2016-07-01,"2016","45 - 54",6085,"Census","All Households"
"24440",2016-07-01,"2016","55 - 64",7490,"Census","All Households"
"24440",2016-07-01,"2016","Total 65+",9250,"Census","All Households"
"24440",2016-07-01,"2016","Total",46985,"Census","All Households"
"24440",2021-07-01,"2021","0 - 14",8440,"Census","All Households"
"24440",2021-07-01,"2021","15 - 24",5180,"Census","All Households"
"24440",2021-07-01,"2021","25 - 34",5250,"Census","All Households"
"24440",2021-07-01,"2021","35 - 44",6410,"Census","All Households"
"24440",2021-07-01,"2021","45 - 54",5780,"Census","All Households"
"24440",2021-07-01,"2021","55 - 64",7525,"Census","All Households"
"24440",2021-07-01,"2021","Total 65+",11970,"Census","All Households"
"24440",2021-07-01,"2021","Total",50550,"Census","All Households"
