"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35590",2006-07-01,"2006","0 - 14",12410,"Census","All Households"
"35590",2006-07-01,"2006","15 - 24",10595,"Census","All Households"
"35590",2006-07-01,"2006","25 - 34",8085,"Census","All Households"
"35590",2006-07-01,"2006","35 - 44",10735,"Census","All Households"
"35590",2006-07-01,"2006","45 - 54",13470,"Census","All Households"
"35590",2006-07-01,"2006","55 - 64",10405,"Census","All Households"
"35590",2006-07-01,"2006","Total 65+",14395,"Census","All Households"
"35590",2006-07-01,"2006","Total",80100,"Census","All Households"
"35590",2011-07-01,"2011","0 - 14",11480,"Census","All Households"
"35590",2011-07-01,"2011","15 - 24",10045,"Census","All Households"
"35590",2011-07-01,"2011","25 - 34",8770,"Census","All Households"
"35590",2011-07-01,"2011","35 - 44",9010,"Census","All Households"
"35590",2011-07-01,"2011","45 - 54",13190,"Census","All Households"
"35590",2011-07-01,"2011","55 - 64",11895,"Census","All Households"
"35590",2011-07-01,"2011","Total 65+",15410,"Census","All Households"
"35590",2011-07-01,"2011","Total",79800,"Census","All Households"
"35590",2016-07-01,"2016","0 - 14",11280,"Census","All Households"
"35590",2016-07-01,"2016","15 - 24",8840,"Census","All Households"
"35590",2016-07-01,"2016","25 - 34",8810,"Census","All Households"
"35590",2016-07-01,"2016","35 - 44",8385,"Census","All Households"
"35590",2016-07-01,"2016","45 - 54",10780,"Census","All Households"
"35590",2016-07-01,"2016","55 - 64",12555,"Census","All Households"
"35590",2016-07-01,"2016","Total 65+",16015,"Census","All Households"
"35590",2016-07-01,"2016","Total",76670,"Census","All Households"
"35590",2021-07-01,"2021","0 - 14",11030,"Census","All Households"
"35590",2021-07-01,"2021","15 - 24",8000,"Census","All Households"
"35590",2021-07-01,"2021","25 - 34",8870,"Census","All Households"
"35590",2021-07-01,"2021","35 - 44",8615,"Census","All Households"
"35590",2021-07-01,"2021","45 - 54",8790,"Census","All Households"
"35590",2021-07-01,"2021","55 - 64",12225,"Census","All Households"
"35590",2021-07-01,"2021","Total 65+",17895,"Census","All Households"
"35590",2021-07-01,"2021","Total",75420,"Census","All Households"
