"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24437",2006-07-01,"2006","15 - 24",250,"Census","All Households"
"24437",2006-07-01,"2006","25 - 34",620,"Census","All Households"
"24437",2006-07-01,"2006","35 - 44",885,"Census","All Households"
"24437",2006-07-01,"2006","45 - 54",1250,"Census","All Households"
"24437",2006-07-01,"2006","55 - 64",1020,"Census","All Households"
"24437",2006-07-01,"2006","Total 65+",1330,"Census","All Households"
"24437",2006-07-01,"2006","Total",5350,"Census","All Households"
"24437",2011-07-01,"2011","15 - 24",265,"Census","All Households"
"24437",2011-07-01,"2011","25 - 34",730,"Census","All Households"
"24437",2011-07-01,"2011","35 - 44",770,"Census","All Households"
"24437",2011-07-01,"2011","45 - 54",1150,"Census","All Households"
"24437",2011-07-01,"2011","55 - 64",1110,"Census","All Households"
"24437",2011-07-01,"2011","Total 65+",1485,"Census","All Households"
"24437",2011-07-01,"2011","Total",5510,"Census","All Households"
"24437",2016-07-01,"2016","15 - 24",205,"Census","All Households"
"24437",2016-07-01,"2016","25 - 34",765,"Census","All Households"
"24437",2016-07-01,"2016","35 - 44",905,"Census","All Households"
"24437",2016-07-01,"2016","45 - 54",1075,"Census","All Households"
"24437",2016-07-01,"2016","55 - 64",1210,"Census","All Households"
"24437",2016-07-01,"2016","Total 65+",1825,"Census","All Households"
"24437",2016-07-01,"2016","Total",5990,"Census","All Households"
"24437",2021-07-01,"2021","15 - 24",210,"Census","All Households"
"24437",2021-07-01,"2021","25 - 34",790,"Census","All Households"
"24437",2021-07-01,"2021","35 - 44",1010,"Census","All Households"
"24437",2021-07-01,"2021","45 - 54",960,"Census","All Households"
"24437",2021-07-01,"2021","55 - 64",1470,"Census","All Households"
"24437",2021-07-01,"2021","Total 65+",2540,"Census","All Households"
"24437",2021-07-01,"2021","Total",6980,"Census","All Households"
