"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"10010",2006-07-01,"2006","0 - 14",2150,"Census","All Households"
"10010",2006-07-01,"2006","15 - 24",1635,"Census","All Households"
"10010",2006-07-01,"2006","25 - 34",1475,"Census","All Households"
"10010",2006-07-01,"2006","35 - 44",2005,"Census","All Households"
"10010",2006-07-01,"2006","45 - 54",2335,"Census","All Households"
"10010",2006-07-01,"2006","55 - 64",1835,"Census","All Households"
"10010",2006-07-01,"2006","Total 65+",2130,"Census","All Households"
"10010",2006-07-01,"2006","Total",13560,"Census","All Households"
"10010",2011-07-01,"2011","0 - 14",2120,"Census","All Households"
"10010",2011-07-01,"2011","15 - 24",1430,"Census","All Households"
"10010",2011-07-01,"2011","25 - 34",1455,"Census","All Households"
"10010",2011-07-01,"2011","35 - 44",1815,"Census","All Households"
"10010",2011-07-01,"2011","45 - 54",2200,"Census","All Households"
"10010",2011-07-01,"2011","55 - 64",2170,"Census","All Households"
"10010",2011-07-01,"2011","Total 65+",2535,"Census","All Households"
"10010",2011-07-01,"2011","Total",13725,"Census","All Households"
"10010",2016-07-01,"2016","0 - 14",2060,"Census","All Households"
"10010",2016-07-01,"2016","15 - 24",1445,"Census","All Households"
"10010",2016-07-01,"2016","25 - 34",1400,"Census","All Households"
"10010",2016-07-01,"2016","35 - 44",1730,"Census","All Households"
"10010",2016-07-01,"2016","45 - 54",2125,"Census","All Households"
"10010",2016-07-01,"2016","55 - 64",2320,"Census","All Households"
"10010",2016-07-01,"2016","Total 65+",2790,"Census","All Households"
"10010",2016-07-01,"2016","Total",13870,"Census","All Households"
"10010",2021-07-01,"2021","0 - 14",1925,"Census","All Households"
"10010",2021-07-01,"2021","15 - 24",1395,"Census","All Households"
"10010",2021-07-01,"2021","25 - 34",1300,"Census","All Households"
"10010",2021-07-01,"2021","35 - 44",1605,"Census","All Households"
"10010",2021-07-01,"2021","45 - 54",1870,"Census","All Households"
"10010",2021-07-01,"2021","55 - 64",2265,"Census","All Households"
"10010",2021-07-01,"2021","Total 65+",3250,"Census","All Households"
"10010",2021-07-01,"2021","Total",13600,"Census","All Households"
