"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59918",2006-07-01,"2006","15 - 24",615,"Census","All Households"
"59918",2006-07-01,"2006","25 - 34",2415,"Census","All Households"
"59918",2006-07-01,"2006","35 - 44",3760,"Census","All Households"
"59918",2006-07-01,"2006","45 - 54",5045,"Census","All Households"
"59918",2006-07-01,"2006","55 - 64",4175,"Census","All Households"
"59918",2006-07-01,"2006","Total 65+",7035,"Census","All Households"
"59918",2006-07-01,"2006","Total",23050,"Census","All Households"
"59918",2011-07-01,"2011","15 - 24",700,"Census","All Households"
"59918",2011-07-01,"2011","25 - 34",2375,"Census","All Households"
"59918",2011-07-01,"2011","35 - 44",3400,"Census","All Households"
"59918",2011-07-01,"2011","45 - 54",5205,"Census","All Households"
"59918",2011-07-01,"2011","55 - 64",5185,"Census","All Households"
"59918",2011-07-01,"2011","Total 65+",7560,"Census","All Households"
"59918",2011-07-01,"2011","Total",24425,"Census","All Households"
"59918",2016-07-01,"2016","15 - 24",475,"Census","All Households"
"59918",2016-07-01,"2016","25 - 34",2480,"Census","All Households"
"59918",2016-07-01,"2016","35 - 44",3595,"Census","All Households"
"59918",2016-07-01,"2016","45 - 54",4665,"Census","All Households"
"59918",2016-07-01,"2016","55 - 64",5800,"Census","All Households"
"59918",2016-07-01,"2016","Total 65+",9165,"Census","All Households"
"59918",2016-07-01,"2016","Total",26180,"Census","All Households"
"59918",2021-07-01,"2021","15 - 24",575,"Census","All Households"
"59918",2021-07-01,"2021","25 - 34",2775,"Census","All Households"
"59918",2021-07-01,"2021","35 - 44",3945,"Census","All Households"
"59918",2021-07-01,"2021","45 - 54",4255,"Census","All Households"
"59918",2021-07-01,"2021","55 - 64",6215,"Census","All Households"
"59918",2021-07-01,"2021","Total 65+",10960,"Census","All Households"
"59918",2021-07-01,"2021","Total",28725,"Census","All Households"
