"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"46610",2006-07-01,"2006","15 - 24",1780,"Census","All Households"
"46610",2006-07-01,"2006","25 - 34",3615,"Census","All Households"
"46610",2006-07-01,"2006","35 - 44",3540,"Census","All Households"
"46610",2006-07-01,"2006","45 - 54",3995,"Census","All Households"
"46610",2006-07-01,"2006","55 - 64",2880,"Census","All Households"
"46610",2006-07-01,"2006","Total 65+",4550,"Census","All Households"
"46610",2006-07-01,"2006","Total",20355,"Census","All Households"
"46610",2011-07-01,"2011","15 - 24",1645,"Census","All Households"
"46610",2011-07-01,"2011","25 - 34",4440,"Census","All Households"
"46610",2011-07-01,"2011","35 - 44",3810,"Census","All Households"
"46610",2011-07-01,"2011","45 - 54",4010,"Census","All Households"
"46610",2011-07-01,"2011","55 - 64",3475,"Census","All Households"
"46610",2011-07-01,"2011","Total 65+",4545,"Census","All Households"
"46610",2011-07-01,"2011","Total",21935,"Census","All Households"
"46610",2016-07-01,"2016","15 - 24",1545,"Census","All Households"
"46610",2016-07-01,"2016","25 - 34",4470,"Census","All Households"
"46610",2016-07-01,"2016","35 - 44",4545,"Census","All Households"
"46610",2016-07-01,"2016","45 - 54",3955,"Census","All Households"
"46610",2016-07-01,"2016","55 - 64",3960,"Census","All Households"
"46610",2016-07-01,"2016","Total 65+",5170,"Census","All Households"
"46610",2016-07-01,"2016","Total",23645,"Census","All Households"
"46610",2021-07-01,"2021","15 - 24",1355,"Census","All Households"
"46610",2021-07-01,"2021","25 - 34",3925,"Census","All Households"
"46610",2021-07-01,"2021","35 - 44",4445,"Census","All Households"
"46610",2021-07-01,"2021","45 - 54",3485,"Census","All Households"
"46610",2021-07-01,"2021","55 - 64",3755,"Census","All Households"
"46610",2021-07-01,"2021","Total 65+",5310,"Census","All Households"
"46610",2021-07-01,"2021","Total",22280,"Census","All Households"
