"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35568",2006-07-01,"2006","0 - 14",36860,"Census","All Households"
"35568",2006-07-01,"2006","15 - 24",24035,"Census","All Households"
"35568",2006-07-01,"2006","25 - 34",22880,"Census","All Households"
"35568",2006-07-01,"2006","35 - 44",30650,"Census","All Households"
"35568",2006-07-01,"2006","45 - 54",25910,"Census","All Households"
"35568",2006-07-01,"2006","55 - 64",16440,"Census","All Households"
"35568",2006-07-01,"2006","Total 65+",20290,"Census","All Households"
"35568",2006-07-01,"2006","Total",177060,"Census","All Households"
"35568",2011-07-01,"2011","0 - 14",35250,"Census","All Households"
"35568",2011-07-01,"2011","15 - 24",26405,"Census","All Households"
"35568",2011-07-01,"2011","25 - 34",22790,"Census","All Households"
"35568",2011-07-01,"2011","35 - 44",27165,"Census","All Households"
"35568",2011-07-01,"2011","45 - 54",31395,"Census","All Households"
"35568",2011-07-01,"2011","55 - 64",20485,"Census","All Households"
"35568",2011-07-01,"2011","Total 65+",23525,"Census","All Households"
"35568",2011-07-01,"2011","Total",187010,"Census","All Households"
"35568",2016-07-01,"2016","0 - 14",35230,"Census","All Households"
"35568",2016-07-01,"2016","15 - 24",26355,"Census","All Households"
"35568",2016-07-01,"2016","25 - 34",24775,"Census","All Households"
"35568",2016-07-01,"2016","35 - 44",26090,"Census","All Households"
"35568",2016-07-01,"2016","45 - 54",30845,"Census","All Households"
"35568",2016-07-01,"2016","55 - 64",24925,"Census","All Households"
"35568",2016-07-01,"2016","Total 65+",26225,"Census","All Households"
"35568",2016-07-01,"2016","Total",194450,"Census","All Households"
"35568",2021-07-01,"2021","0 - 14",36145,"Census","All Households"
"35568",2021-07-01,"2021","15 - 24",26365,"Census","All Households"
"35568",2021-07-01,"2021","25 - 34",28780,"Census","All Households"
"35568",2021-07-01,"2021","35 - 44",28335,"Census","All Households"
"35568",2021-07-01,"2021","45 - 54",28310,"Census","All Households"
"35568",2021-07-01,"2021","55 - 64",29845,"Census","All Households"
"35568",2021-07-01,"2021","Total 65+",32370,"Census","All Households"
"35568",2021-07-01,"2021","Total",210155,"Census","All Households"
