"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"12215",2006-07-01,"2006","0 - 14",7550,"Census","All Households"
"12215",2006-07-01,"2006","15 - 24",5645,"Census","All Households"
"12215",2006-07-01,"2006","25 - 34",4835,"Census","All Households"
"12215",2006-07-01,"2006","35 - 44",6635,"Census","All Households"
"12215",2006-07-01,"2006","45 - 54",7295,"Census","All Households"
"12215",2006-07-01,"2006","55 - 64",5835,"Census","All Households"
"12215",2006-07-01,"2006","Total 65+",7285,"Census","All Households"
"12215",2006-07-01,"2006","Total",45080,"Census","All Households"
"12215",2011-07-01,"2011","0 - 14",7260,"Census","All Households"
"12215",2011-07-01,"2011","15 - 24",5630,"Census","All Households"
"12215",2011-07-01,"2011","25 - 34",4695,"Census","All Households"
"12215",2011-07-01,"2011","35 - 44",5830,"Census","All Households"
"12215",2011-07-01,"2011","45 - 54",7605,"Census","All Households"
"12215",2011-07-01,"2011","55 - 64",6740,"Census","All Households"
"12215",2011-07-01,"2011","Total 65+",8130,"Census","All Households"
"12215",2011-07-01,"2011","Total",45890,"Census","All Households"
"12215",2016-07-01,"2016","0 - 14",6940,"Census","All Households"
"12215",2016-07-01,"2016","15 - 24",5085,"Census","All Households"
"12215",2016-07-01,"2016","25 - 34",4675,"Census","All Households"
"12215",2016-07-01,"2016","35 - 44",5215,"Census","All Households"
"12215",2016-07-01,"2016","45 - 54",6675,"Census","All Households"
"12215",2016-07-01,"2016","55 - 64",7205,"Census","All Households"
"12215",2016-07-01,"2016","Total 65+",9105,"Census","All Households"
"12215",2016-07-01,"2016","Total",44900,"Census","All Households"
"12215",2021-07-01,"2021","0 - 14",6655,"Census","All Households"
"12215",2021-07-01,"2021","15 - 24",4755,"Census","All Households"
"12215",2021-07-01,"2021","25 - 34",5075,"Census","All Households"
"12215",2021-07-01,"2021","35 - 44",5020,"Census","All Households"
"12215",2021-07-01,"2021","45 - 54",5860,"Census","All Households"
"12215",2021-07-01,"2021","55 - 64",7455,"Census","All Households"
"12215",2021-07-01,"2021","Total 65+",10505,"Census","All Households"
"12215",2021-07-01,"2021","Total",45325,"Census","All Households"
