"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35571",2006-07-01,"2006","0 - 14",5670,"Census","All Households"
"35571",2006-07-01,"2006","15 - 24",4420,"Census","All Households"
"35571",2006-07-01,"2006","25 - 34",3590,"Census","All Households"
"35571",2006-07-01,"2006","35 - 44",4885,"Census","All Households"
"35571",2006-07-01,"2006","45 - 54",5760,"Census","All Households"
"35571",2006-07-01,"2006","55 - 64",4795,"Census","All Households"
"35571",2006-07-01,"2006","Total 65+",6285,"Census","All Households"
"35571",2006-07-01,"2006","Total",35405,"Census","All Households"
"35571",2011-07-01,"2011","0 - 14",4935,"Census","All Households"
"35571",2011-07-01,"2011","15 - 24",4275,"Census","All Households"
"35571",2011-07-01,"2011","25 - 34",3400,"Census","All Households"
"35571",2011-07-01,"2011","35 - 44",4070,"Census","All Households"
"35571",2011-07-01,"2011","45 - 54",5895,"Census","All Households"
"35571",2011-07-01,"2011","55 - 64",5635,"Census","All Households"
"35571",2011-07-01,"2011","Total 65+",7220,"Census","All Households"
"35571",2011-07-01,"2011","Total",35415,"Census","All Households"
"35571",2016-07-01,"2016","0 - 14",4775,"Census","All Households"
"35571",2016-07-01,"2016","15 - 24",3515,"Census","All Households"
"35571",2016-07-01,"2016","25 - 34",3690,"Census","All Households"
"35571",2016-07-01,"2016","35 - 44",3585,"Census","All Households"
"35571",2016-07-01,"2016","45 - 54",5055,"Census","All Households"
"35571",2016-07-01,"2016","55 - 64",6160,"Census","All Households"
"35571",2016-07-01,"2016","Total 65+",7865,"Census","All Households"
"35571",2016-07-01,"2016","Total",34660,"Census","All Households"
"35571",2021-07-01,"2021","0 - 14",3480,"Census","All Households"
"35571",2021-07-01,"2021","15 - 24",2390,"Census","All Households"
"35571",2021-07-01,"2021","25 - 34",3045,"Census","All Households"
"35571",2021-07-01,"2021","35 - 44",2715,"Census","All Households"
"35571",2021-07-01,"2021","45 - 54",3000,"Census","All Households"
"35571",2021-07-01,"2021","55 - 64",4610,"Census","All Households"
"35571",2021-07-01,"2021","Total 65+",7120,"Census","All Households"
"35571",2021-07-01,"2021","Total",26365,"Census","All Households"
