"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35559",2006-07-01,"2006","0 - 14",61525,"Census","All Households"
"35559",2006-07-01,"2006","15 - 24",43995,"Census","All Households"
"35559",2006-07-01,"2006","25 - 34",42975,"Census","All Households"
"35559",2006-07-01,"2006","35 - 44",50805,"Census","All Households"
"35559",2006-07-01,"2006","45 - 54",47165,"Census","All Households"
"35559",2006-07-01,"2006","55 - 64",34840,"Census","All Households"
"35559",2006-07-01,"2006","Total 65+",42035,"Census","All Households"
"35559",2006-07-01,"2006","Total",323340,"Census","All Households"
"35559",2011-07-01,"2011","0 - 14",56275,"Census","All Households"
"35559",2011-07-01,"2011","15 - 24",43245,"Census","All Households"
"35559",2011-07-01,"2011","25 - 34",36380,"Census","All Households"
"35559",2011-07-01,"2011","35 - 44",44015,"Census","All Households"
"35559",2011-07-01,"2011","45 - 54",50625,"Census","All Households"
"35559",2011-07-01,"2011","55 - 64",41110,"Census","All Households"
"35559",2011-07-01,"2011","Total 65+",47590,"Census","All Households"
"35559",2011-07-01,"2011","Total",319250,"Census","All Households"
"35559",2016-07-01,"2016","0 - 14",54965,"Census","All Households"
"35559",2016-07-01,"2016","15 - 24",43860,"Census","All Households"
"35559",2016-07-01,"2016","25 - 34",37580,"Census","All Households"
"35559",2016-07-01,"2016","35 - 44",40465,"Census","All Households"
"35559",2016-07-01,"2016","45 - 54",49020,"Census","All Households"
"35559",2016-07-01,"2016","55 - 64",45535,"Census","All Households"
"35559",2016-07-01,"2016","Total 65+",53575,"Census","All Households"
"35559",2016-07-01,"2016","Total",325005,"Census","All Households"
"35559",2021-07-01,"2021","0 - 14",68735,"Census","All Households"
"35559",2021-07-01,"2021","15 - 24",52960,"Census","All Households"
"35559",2021-07-01,"2021","25 - 34",52365,"Census","All Households"
"35559",2021-07-01,"2021","35 - 44",48850,"Census","All Households"
"35559",2021-07-01,"2021","45 - 54",54920,"Census","All Households"
"35559",2021-07-01,"2021","55 - 64",60425,"Census","All Households"
"35559",2021-07-01,"2021","Total 65+",77255,"Census","All Households"
"35559",2021-07-01,"2021","Total",415505,"Census","All Households"
