"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35530",2006-07-01,"2006","15 - 24",525,"Census","All Households"
"35530",2006-07-01,"2006","25 - 34",2705,"Census","All Households"
"35530",2006-07-01,"2006","35 - 44",5000,"Census","All Households"
"35530",2006-07-01,"2006","45 - 54",6495,"Census","All Households"
"35530",2006-07-01,"2006","55 - 64",6000,"Census","All Households"
"35530",2006-07-01,"2006","Total 65+",8770,"Census","All Households"
"35530",2006-07-01,"2006","Total",29500,"Census","All Households"
"35530",2011-07-01,"2011","15 - 24",395,"Census","All Households"
"35530",2011-07-01,"2011","25 - 34",2510,"Census","All Households"
"35530",2011-07-01,"2011","35 - 44",3760,"Census","All Households"
"35530",2011-07-01,"2011","45 - 54",6510,"Census","All Households"
"35530",2011-07-01,"2011","55 - 64",6890,"Census","All Households"
"35530",2011-07-01,"2011","Total 65+",9610,"Census","All Households"
"35530",2011-07-01,"2011","Total",29680,"Census","All Households"
"35530",2016-07-01,"2016","15 - 24",415,"Census","All Households"
"35530",2016-07-01,"2016","25 - 34",2760,"Census","All Households"
"35530",2016-07-01,"2016","35 - 44",3510,"Census","All Households"
"35530",2016-07-01,"2016","45 - 54",5505,"Census","All Households"
"35530",2016-07-01,"2016","55 - 64",7580,"Census","All Households"
"35530",2016-07-01,"2016","Total 65+",11335,"Census","All Households"
"35530",2016-07-01,"2016","Total",31105,"Census","All Households"
"35530",2021-07-01,"2021","15 - 24",385,"Census","All Households"
"35530",2021-07-01,"2021","25 - 34",2870,"Census","All Households"
"35530",2021-07-01,"2021","35 - 44",3960,"Census","All Households"
"35530",2021-07-01,"2021","45 - 54",4570,"Census","All Households"
"35530",2021-07-01,"2021","55 - 64",7885,"Census","All Households"
"35530",2021-07-01,"2021","Total 65+",13045,"Census","All Households"
"35530",2021-07-01,"2021","Total",32710,"Census","All Households"
