"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"10015",2006-07-01,"2006","0 - 14",4110,"Census","All Households"
"10015",2006-07-01,"2006","15 - 24",3350,"Census","All Households"
"10015",2006-07-01,"2006","25 - 34",2930,"Census","All Households"
"10015",2006-07-01,"2006","35 - 44",3920,"Census","All Households"
"10015",2006-07-01,"2006","45 - 54",4510,"Census","All Households"
"10015",2006-07-01,"2006","55 - 64",3575,"Census","All Households"
"10015",2006-07-01,"2006","Total 65+",4230,"Census","All Households"
"10015",2006-07-01,"2006","Total",26625,"Census","All Households"
"10015",2011-07-01,"2011","0 - 14",3960,"Census","All Households"
"10015",2011-07-01,"2011","15 - 24",3265,"Census","All Households"
"10015",2011-07-01,"2011","25 - 34",2875,"Census","All Households"
"10015",2011-07-01,"2011","35 - 44",3535,"Census","All Households"
"10015",2011-07-01,"2011","45 - 54",4495,"Census","All Households"
"10015",2011-07-01,"2011","55 - 64",4265,"Census","All Households"
"10015",2011-07-01,"2011","Total 65+",4800,"Census","All Households"
"10015",2011-07-01,"2011","Total",27200,"Census","All Households"
"10015",2016-07-01,"2016","0 - 14",4360,"Census","All Households"
"10015",2016-07-01,"2016","15 - 24",3570,"Census","All Households"
"10015",2016-07-01,"2016","25 - 34",3330,"Census","All Households"
"10015",2016-07-01,"2016","35 - 44",3685,"Census","All Households"
"10015",2016-07-01,"2016","45 - 54",4920,"Census","All Households"
"10015",2016-07-01,"2016","55 - 64",5185,"Census","All Households"
"10015",2016-07-01,"2016","Total 65+",6235,"Census","All Households"
"10015",2016-07-01,"2016","Total",31285,"Census","All Households"
"10015",2021-07-01,"2021","0 - 14",3740,"Census","All Households"
"10015",2021-07-01,"2021","15 - 24",3150,"Census","All Households"
"10015",2021-07-01,"2021","25 - 34",2985,"Census","All Households"
"10015",2021-07-01,"2021","35 - 44",3440,"Census","All Households"
"10015",2021-07-01,"2021","45 - 54",3980,"Census","All Households"
"10015",2021-07-01,"2021","55 - 64",4745,"Census","All Households"
"10015",2021-07-01,"2021","Total 65+",6935,"Census","All Households"
"10015",2021-07-01,"2021","Total",28980,"Census","All Households"
