"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24467",2006-07-01,"2006","15 - 24",170,"Census","All Households"
"24467",2006-07-01,"2006","25 - 34",410,"Census","All Households"
"24467",2006-07-01,"2006","35 - 44",765,"Census","All Households"
"24467",2006-07-01,"2006","45 - 54",955,"Census","All Households"
"24467",2006-07-01,"2006","55 - 64",945,"Census","All Households"
"24467",2006-07-01,"2006","Total 65+",1035,"Census","All Households"
"24467",2006-07-01,"2006","Total",4280,"Census","All Households"
"24467",2011-07-01,"2011","15 - 24",120,"Census","All Households"
"24467",2011-07-01,"2011","25 - 34",560,"Census","All Households"
"24467",2011-07-01,"2011","35 - 44",490,"Census","All Households"
"24467",2011-07-01,"2011","45 - 54",1145,"Census","All Households"
"24467",2011-07-01,"2011","55 - 64",1120,"Census","All Households"
"24467",2011-07-01,"2011","Total 65+",1175,"Census","All Households"
"24467",2011-07-01,"2011","Total",4605,"Census","All Households"
