"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59939",2006-07-01,"2006","15 - 24",155,"Census","All Households"
"59939",2006-07-01,"2006","25 - 34",630,"Census","All Households"
"59939",2006-07-01,"2006","35 - 44",1335,"Census","All Households"
"59939",2006-07-01,"2006","45 - 54",1920,"Census","All Households"
"59939",2006-07-01,"2006","55 - 64",2530,"Census","All Households"
"59939",2006-07-01,"2006","Total 65+",5620,"Census","All Households"
"59939",2006-07-01,"2006","Total",12195,"Census","All Households"
"59939",2011-07-01,"2011","15 - 24",160,"Census","All Households"
"59939",2011-07-01,"2011","25 - 34",590,"Census","All Households"
"59939",2011-07-01,"2011","35 - 44",1050,"Census","All Households"
"59939",2011-07-01,"2011","45 - 54",1835,"Census","All Households"
"59939",2011-07-01,"2011","55 - 64",2890,"Census","All Households"
"59939",2011-07-01,"2011","Total 65+",6460,"Census","All Households"
"59939",2011-07-01,"2011","Total",12985,"Census","All Households"
"59939",2016-07-01,"2016","15 - 24",120,"Census","All Households"
"59939",2016-07-01,"2016","25 - 34",610,"Census","All Households"
"59939",2016-07-01,"2016","35 - 44",965,"Census","All Households"
"59939",2016-07-01,"2016","45 - 54",1725,"Census","All Households"
"59939",2016-07-01,"2016","55 - 64",2785,"Census","All Households"
"59939",2016-07-01,"2016","Total 65+",7550,"Census","All Households"
"59939",2016-07-01,"2016","Total",13750,"Census","All Households"
"59939",2021-07-01,"2021","15 - 24",135,"Census","All Households"
"59939",2021-07-01,"2021","25 - 34",590,"Census","All Households"
"59939",2021-07-01,"2021","35 - 44",1125,"Census","All Households"
"59939",2021-07-01,"2021","45 - 54",1355,"Census","All Households"
"59939",2021-07-01,"2021","55 - 64",2890,"Census","All Households"
"59939",2021-07-01,"2021","Total 65+",8665,"Census","All Households"
"59939",2021-07-01,"2021","Total",14770,"Census","All Households"
