"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35515",2006-07-01,"2006","0 - 14",3875,"Census","All Households"
"35515",2006-07-01,"2006","15 - 24",2920,"Census","All Households"
"35515",2006-07-01,"2006","25 - 34",2255,"Census","All Households"
"35515",2006-07-01,"2006","35 - 44",3365,"Census","All Households"
"35515",2006-07-01,"2006","45 - 54",3615,"Census","All Households"
"35515",2006-07-01,"2006","55 - 64",2865,"Census","All Households"
"35515",2006-07-01,"2006","Total 65+",4300,"Census","All Households"
"35515",2006-07-01,"2006","Total",23195,"Census","All Households"
"35515",2011-07-01,"2011","0 - 14",3585,"Census","All Households"
"35515",2011-07-01,"2011","15 - 24",3040,"Census","All Households"
"35515",2011-07-01,"2011","25 - 34",2650,"Census","All Households"
"35515",2011-07-01,"2011","35 - 44",2660,"Census","All Households"
"35515",2011-07-01,"2011","45 - 54",3980,"Census","All Households"
"35515",2011-07-01,"2011","55 - 64",3265,"Census","All Households"
"35515",2011-07-01,"2011","Total 65+",4840,"Census","All Households"
"35515",2011-07-01,"2011","Total",24020,"Census","All Households"
"35515",2016-07-01,"2016","0 - 14",3470,"Census","All Households"
"35515",2016-07-01,"2016","15 - 24",2530,"Census","All Households"
"35515",2016-07-01,"2016","25 - 34",2810,"Census","All Households"
"35515",2016-07-01,"2016","35 - 44",2470,"Census","All Households"
"35515",2016-07-01,"2016","45 - 54",3245,"Census","All Households"
"35515",2016-07-01,"2016","55 - 64",3495,"Census","All Households"
"35515",2016-07-01,"2016","Total 65+",4415,"Census","All Households"
"35515",2016-07-01,"2016","Total",22435,"Census","All Households"
"35515",2021-07-01,"2021","0 - 14",3565,"Census","All Households"
"35515",2021-07-01,"2021","15 - 24",2385,"Census","All Households"
"35515",2021-07-01,"2021","25 - 34",2910,"Census","All Households"
"35515",2021-07-01,"2021","35 - 44",2725,"Census","All Households"
"35515",2021-07-01,"2021","45 - 54",2630,"Census","All Households"
"35515",2021-07-01,"2021","55 - 64",3740,"Census","All Households"
"35515",2021-07-01,"2021","Total 65+",5125,"Census","All Households"
"35515",2021-07-01,"2021","Total",23085,"Census","All Households"
