"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35527",2006-07-01,"2006","0 - 14",2740,"Census","All Households"
"35527",2006-07-01,"2006","15 - 24",2290,"Census","All Households"
"35527",2006-07-01,"2006","25 - 34",1545,"Census","All Households"
"35527",2006-07-01,"2006","35 - 44",2220,"Census","All Households"
"35527",2006-07-01,"2006","45 - 54",2680,"Census","All Households"
"35527",2006-07-01,"2006","55 - 64",2285,"Census","All Households"
"35527",2006-07-01,"2006","Total 65+",4450,"Census","All Households"
"35527",2006-07-01,"2006","Total",18210,"Census","All Households"
"35527",2011-07-01,"2011","0 - 14",2525,"Census","All Households"
"35527",2011-07-01,"2011","15 - 24",1995,"Census","All Households"
"35527",2011-07-01,"2011","25 - 34",1645,"Census","All Households"
"35527",2011-07-01,"2011","35 - 44",1850,"Census","All Households"
"35527",2011-07-01,"2011","45 - 54",2770,"Census","All Households"
"35527",2011-07-01,"2011","55 - 64",2835,"Census","All Households"
"35527",2011-07-01,"2011","Total 65+",4900,"Census","All Households"
"35527",2011-07-01,"2011","Total",18520,"Census","All Households"
"35527",2016-07-01,"2016","0 - 14",2435,"Census","All Households"
"35527",2016-07-01,"2016","15 - 24",1890,"Census","All Households"
"35527",2016-07-01,"2016","25 - 34",1615,"Census","All Households"
"35527",2016-07-01,"2016","35 - 44",1825,"Census","All Households"
"35527",2016-07-01,"2016","45 - 54",2360,"Census","All Households"
"35527",2016-07-01,"2016","55 - 64",3125,"Census","All Households"
"35527",2016-07-01,"2016","Total 65+",5475,"Census","All Households"
"35527",2016-07-01,"2016","Total",18720,"Census","All Households"
"35527",2021-07-01,"2021","0 - 14",2540,"Census","All Households"
"35527",2021-07-01,"2021","15 - 24",1775,"Census","All Households"
"35527",2021-07-01,"2021","25 - 34",1955,"Census","All Households"
"35527",2021-07-01,"2021","35 - 44",2035,"Census","All Households"
"35527",2021-07-01,"2021","45 - 54",2010,"Census","All Households"
"35527",2021-07-01,"2021","55 - 64",3155,"Census","All Households"
"35527",2021-07-01,"2021","Total 65+",6310,"Census","All Households"
"35527",2021-07-01,"2021","Total",19780,"Census","All Households"
