"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35544",2006-07-01,"2006","15 - 24",540,"Census","All Households"
"35544",2006-07-01,"2006","25 - 34",2160,"Census","All Households"
"35544",2006-07-01,"2006","35 - 44",2905,"Census","All Households"
"35544",2006-07-01,"2006","45 - 54",2960,"Census","All Households"
"35544",2006-07-01,"2006","55 - 64",2205,"Census","All Households"
"35544",2006-07-01,"2006","Total 65+",3620,"Census","All Households"
"35544",2006-07-01,"2006","Total",14380,"Census","All Households"
"35544",2011-07-01,"2011","15 - 24",565,"Census","All Households"
"35544",2011-07-01,"2011","25 - 34",2365,"Census","All Households"
"35544",2011-07-01,"2011","35 - 44",2765,"Census","All Households"
"35544",2011-07-01,"2011","45 - 54",3315,"Census","All Households"
"35544",2011-07-01,"2011","55 - 64",2760,"Census","All Households"
"35544",2011-07-01,"2011","Total 65+",3925,"Census","All Households"
"35544",2011-07-01,"2011","Total",15695,"Census","All Households"
"35544",2016-07-01,"2016","15 - 24",535,"Census","All Households"
"35544",2016-07-01,"2016","25 - 34",2545,"Census","All Households"
"35544",2016-07-01,"2016","35 - 44",2890,"Census","All Households"
"35544",2016-07-01,"2016","45 - 54",3355,"Census","All Households"
"35544",2016-07-01,"2016","55 - 64",3150,"Census","All Households"
"35544",2016-07-01,"2016","Total 65+",4670,"Census","All Households"
"35544",2016-07-01,"2016","Total",17150,"Census","All Households"
"35544",2021-07-01,"2021","15 - 24",355,"Census","All Households"
"35544",2021-07-01,"2021","25 - 34",2870,"Census","All Households"
"35544",2021-07-01,"2021","35 - 44",3355,"Census","All Households"
"35544",2021-07-01,"2021","45 - 54",3140,"Census","All Households"
"35544",2021-07-01,"2021","55 - 64",3685,"Census","All Households"
"35544",2021-07-01,"2021","Total 65+",5475,"Census","All Households"
"35544",2021-07-01,"2021","Total",18885,"Census","All Households"
