"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35535",2006-07-01,"2006","0 - 14",949940,"Census","All Households"
"35535",2006-07-01,"2006","15 - 24",683940,"Census","All Households"
"35535",2006-07-01,"2006","25 - 34",719680,"Census","All Households"
"35535",2006-07-01,"2006","35 - 44",863585,"Census","All Households"
"35535",2006-07-01,"2006","45 - 54",766470,"Census","All Households"
"35535",2006-07-01,"2006","55 - 64",522515,"Census","All Households"
"35535",2006-07-01,"2006","Total 65+",607030,"Census","All Households"
"35535",2006-07-01,"2006","Total",5113150,"Census","All Households"
"35535",2011-07-01,"2011","0 - 14",975335,"Census","All Households"
"35535",2011-07-01,"2011","15 - 24",752095,"Census","All Households"
"35535",2011-07-01,"2011","25 - 34",775345,"Census","All Households"
"35535",2011-07-01,"2011","35 - 44",840180,"Census","All Households"
"35535",2011-07-01,"2011","45 - 54",887655,"Census","All Households"
"35535",2011-07-01,"2011","55 - 64",645795,"Census","All Households"
"35535",2011-07-01,"2011","Total 65+",706660,"Census","All Households"
"35535",2011-07-01,"2011","Total",5583065,"Census","All Households"
"35535",2016-07-01,"2016","0 - 14",983755,"Census","All Households"
"35535",2016-07-01,"2016","15 - 24",774945,"Census","All Households"
"35535",2016-07-01,"2016","25 - 34",840770,"Census","All Households"
"35535",2016-07-01,"2016","35 - 44",817135,"Census","All Households"
"35535",2016-07-01,"2016","45 - 54",896025,"Census","All Households"
"35535",2016-07-01,"2016","55 - 64",734760,"Census","All Households"
"35535",2016-07-01,"2016","Total 65+",815455,"Census","All Households"
"35535",2016-07-01,"2016","Total",5862855,"Census","All Households"
"35535",2021-07-01,"2021","0 - 14",963745,"Census","All Households"
"35535",2021-07-01,"2021","15 - 24",772540,"Census","All Households"
"35535",2021-07-01,"2021","25 - 34",929585,"Census","All Households"
"35535",2021-07-01,"2021","35 - 44",854935,"Census","All Households"
"35535",2021-07-01,"2021","45 - 54",841775,"Census","All Households"
"35535",2021-07-01,"2021","55 - 64",814545,"Census","All Households"
"35535",2021-07-01,"2021","Total 65+",965755,"Census","All Households"
"35535",2021-07-01,"2021","Total",6142880,"Census","All Households"
