"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"47735",2006-07-01,"2006","0 - 14",3700,"Census","All Households"
"47735",2006-07-01,"2006","15 - 24",2445,"Census","All Households"
"47735",2006-07-01,"2006","25 - 34",2005,"Census","All Households"
"47735",2006-07-01,"2006","35 - 44",2260,"Census","All Households"
"47735",2006-07-01,"2006","45 - 54",2650,"Census","All Households"
"47735",2006-07-01,"2006","55 - 64",1775,"Census","All Households"
"47735",2006-07-01,"2006","Total 65+",2925,"Census","All Households"
"47735",2006-07-01,"2006","Total",17765,"Census","All Households"
"47735",2011-07-01,"2011","0 - 14",3960,"Census","All Households"
"47735",2011-07-01,"2011","15 - 24",2370,"Census","All Households"
"47735",2011-07-01,"2011","25 - 34",2500,"Census","All Households"
"47735",2011-07-01,"2011","35 - 44",2200,"Census","All Households"
"47735",2011-07-01,"2011","45 - 54",2760,"Census","All Households"
"47735",2011-07-01,"2011","55 - 64",2365,"Census","All Households"
"47735",2011-07-01,"2011","Total 65+",3060,"Census","All Households"
"47735",2011-07-01,"2011","Total",19215,"Census","All Households"
"47735",2016-07-01,"2016","0 - 14",4010,"Census","All Households"
"47735",2016-07-01,"2016","15 - 24",2280,"Census","All Households"
"47735",2016-07-01,"2016","25 - 34",2510,"Census","All Households"
"47735",2016-07-01,"2016","35 - 44",2395,"Census","All Households"
"47735",2016-07-01,"2016","45 - 54",2220,"Census","All Households"
"47735",2016-07-01,"2016","55 - 64",2505,"Census","All Households"
"47735",2016-07-01,"2016","Total 65+",3020,"Census","All Households"
"47735",2016-07-01,"2016","Total",18950,"Census","All Households"
"47735",2021-07-01,"2021","0 - 14",3805,"Census","All Households"
"47735",2021-07-01,"2021","15 - 24",2385,"Census","All Households"
"47735",2021-07-01,"2021","25 - 34",2230,"Census","All Households"
"47735",2021-07-01,"2021","35 - 44",2490,"Census","All Households"
"47735",2021-07-01,"2021","45 - 54",2000,"Census","All Households"
"47735",2021-07-01,"2021","55 - 64",2445,"Census","All Households"
"47735",2021-07-01,"2021","Total 65+",3420,"Census","All Households"
"47735",2021-07-01,"2021","Total",18785,"Census","All Households"
