"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24447",2006-07-01,"2006","15 - 24",1610,"Census","All Households"
"24447",2006-07-01,"2006","25 - 34",5370,"Census","All Households"
"24447",2006-07-01,"2006","35 - 44",6325,"Census","All Households"
"24447",2006-07-01,"2006","45 - 54",7425,"Census","All Households"
"24447",2006-07-01,"2006","55 - 64",6160,"Census","All Households"
"24447",2006-07-01,"2006","Total 65+",6815,"Census","All Households"
"24447",2006-07-01,"2006","Total",33705,"Census","All Households"
"24447",2011-07-01,"2011","15 - 24",1630,"Census","All Households"
"24447",2011-07-01,"2011","25 - 34",6225,"Census","All Households"
"24447",2011-07-01,"2011","35 - 44",6185,"Census","All Households"
"24447",2011-07-01,"2011","45 - 54",8285,"Census","All Households"
"24447",2011-07-01,"2011","55 - 64",7780,"Census","All Households"
"24447",2011-07-01,"2011","Total 65+",8695,"Census","All Households"
"24447",2011-07-01,"2011","Total",38790,"Census","All Households"
"24447",2016-07-01,"2016","15 - 24",1760,"Census","All Households"
"24447",2016-07-01,"2016","25 - 34",5975,"Census","All Households"
"24447",2016-07-01,"2016","35 - 44",7390,"Census","All Households"
"24447",2016-07-01,"2016","45 - 54",7665,"Census","All Households"
"24447",2016-07-01,"2016","55 - 64",8825,"Census","All Households"
"24447",2016-07-01,"2016","Total 65+",10660,"Census","All Households"
"24447",2016-07-01,"2016","Total",42270,"Census","All Households"
"24447",2021-07-01,"2021","15 - 24",1730,"Census","All Households"
"24447",2021-07-01,"2021","25 - 34",6180,"Census","All Households"
"24447",2021-07-01,"2021","35 - 44",7920,"Census","All Households"
"24447",2021-07-01,"2021","45 - 54",7175,"Census","All Households"
"24447",2021-07-01,"2021","55 - 64",9040,"Census","All Households"
"24447",2021-07-01,"2021","Total 65+",13655,"Census","All Households"
"24447",2021-07-01,"2021","Total",45700,"Census","All Households"
