"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"47705",2006-07-01,"2006","15 - 24",4850,"Census","All Households"
"47705",2006-07-01,"2006","25 - 34",13050,"Census","All Households"
"47705",2006-07-01,"2006","35 - 44",15485,"Census","All Households"
"47705",2006-07-01,"2006","45 - 54",17960,"Census","All Households"
"47705",2006-07-01,"2006","55 - 64",12275,"Census","All Households"
"47705",2006-07-01,"2006","Total 65+",16695,"Census","All Households"
"47705",2006-07-01,"2006","Total",80320,"Census","All Households"
"47705",2011-07-01,"2011","15 - 24",4055,"Census","All Households"
"47705",2011-07-01,"2011","25 - 34",15405,"Census","All Households"
"47705",2011-07-01,"2011","35 - 44",14750,"Census","All Households"
"47705",2011-07-01,"2011","45 - 54",18635,"Census","All Households"
"47705",2011-07-01,"2011","55 - 64",15625,"Census","All Households"
"47705",2011-07-01,"2011","Total 65+",17460,"Census","All Households"
"47705",2011-07-01,"2011","Total",85930,"Census","All Households"
"47705",2016-07-01,"2016","15 - 24",3900,"Census","All Households"
"47705",2016-07-01,"2016","25 - 34",17670,"Census","All Households"
"47705",2016-07-01,"2016","35 - 44",17855,"Census","All Households"
"47705",2016-07-01,"2016","45 - 54",17650,"Census","All Households"
"47705",2016-07-01,"2016","55 - 64",17695,"Census","All Households"
"47705",2016-07-01,"2016","Total 65+",20190,"Census","All Households"
"47705",2016-07-01,"2016","Total",94955,"Census","All Households"
"47705",2021-07-01,"2021","15 - 24",3865,"Census","All Households"
"47705",2021-07-01,"2021","25 - 34",16350,"Census","All Households"
"47705",2021-07-01,"2021","35 - 44",20820,"Census","All Households"
"47705",2021-07-01,"2021","45 - 54",16810,"Census","All Households"
"47705",2021-07-01,"2021","55 - 64",18370,"Census","All Households"
"47705",2021-07-01,"2021","Total 65+",23995,"Census","All Households"
"47705",2021-07-01,"2021","Total",100210,"Census","All Households"
