"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"47725",2006-07-01,"2006","0 - 14",43170,"Census","All Households"
"47725",2006-07-01,"2006","15 - 24",39010,"Census","All Households"
"47725",2006-07-01,"2006","25 - 34",32380,"Census","All Households"
"47725",2006-07-01,"2006","35 - 44",32740,"Census","All Households"
"47725",2006-07-01,"2006","45 - 54",35315,"Census","All Households"
"47725",2006-07-01,"2006","55 - 64",22300,"Census","All Households"
"47725",2006-07-01,"2006","Total 65+",29015,"Census","All Households"
"47725",2006-07-01,"2006","Total",233930,"Census","All Households"
"47725",2011-07-01,"2011","0 - 14",46710,"Census","All Households"
"47725",2011-07-01,"2011","15 - 24",40875,"Census","All Households"
"47725",2011-07-01,"2011","25 - 34",41200,"Census","All Households"
"47725",2011-07-01,"2011","35 - 44",33070,"Census","All Households"
"47725",2011-07-01,"2011","45 - 54",38095,"Census","All Households"
"47725",2011-07-01,"2011","55 - 64",29070,"Census","All Households"
"47725",2011-07-01,"2011","Total 65+",31585,"Census","All Households"
"47725",2011-07-01,"2011","Total",260600,"Census","All Households"
"47725",2016-07-01,"2016","0 - 14",55475,"Census","All Households"
"47725",2016-07-01,"2016","15 - 24",39205,"Census","All Households"
"47725",2016-07-01,"2016","25 - 34",48665,"Census","All Households"
"47725",2016-07-01,"2016","35 - 44",39485,"Census","All Households"
"47725",2016-07-01,"2016","45 - 54",36915,"Census","All Households"
"47725",2016-07-01,"2016","55 - 64",34820,"Census","All Households"
"47725",2016-07-01,"2016","Total 65+",34335,"Census","All Households"
"47725",2016-07-01,"2016","Total",288900,"Census","All Households"
"47725",2021-07-01,"2021","0 - 14",60325,"Census","All Households"
"47725",2021-07-01,"2021","15 - 24",39935,"Census","All Households"
"47725",2021-07-01,"2021","25 - 34",47315,"Census","All Households"
"47725",2021-07-01,"2021","35 - 44",46780,"Census","All Households"
"47725",2021-07-01,"2021","45 - 54",36080,"Census","All Households"
"47725",2021-07-01,"2021","55 - 64",37450,"Census","All Households"
"47725",2021-07-01,"2021","Total 65+",43625,"Census","All Households"
"47725",2021-07-01,"2021","Total",311515,"Census","All Households"
