"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48826",2016-07-01,"2016","15 - 24",175,"Census","All Households"
"48826",2016-07-01,"2016","25 - 34",850,"Census","All Households"
"48826",2016-07-01,"2016","35 - 44",1040,"Census","All Households"
"48826",2016-07-01,"2016","45 - 54",1045,"Census","All Households"
"48826",2016-07-01,"2016","55 - 64",865,"Census","All Households"
"48826",2016-07-01,"2016","Total 65+",1165,"Census","All Households"
"48826",2016-07-01,"2016","Total",5150,"Census","All Households"
"48826",2021-07-01,"2021","15 - 24",100,"Census","All Households"
"48826",2021-07-01,"2021","25 - 34",720,"Census","All Households"
"48826",2021-07-01,"2021","35 - 44",1085,"Census","All Households"
"48826",2021-07-01,"2021","45 - 54",1175,"Census","All Households"
"48826",2021-07-01,"2021","55 - 64",975,"Census","All Households"
"48826",2021-07-01,"2021","Total 65+",1460,"Census","All Households"
"48826",2021-07-01,"2021","Total",5515,"Census","All Households"
