"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59944",2006-07-01,"2006","0 - 14",6275,"Census","All Households"
"59944",2006-07-01,"2006","15 - 24",4565,"Census","All Households"
"59944",2006-07-01,"2006","25 - 34",3560,"Census","All Households"
"59944",2006-07-01,"2006","35 - 44",5160,"Census","All Households"
"59944",2006-07-01,"2006","45 - 54",6785,"Census","All Households"
"59944",2006-07-01,"2006","55 - 64",5260,"Census","All Households"
"59944",2006-07-01,"2006","Total 65+",4850,"Census","All Households"
"59944",2006-07-01,"2006","Total",36460,"Census","All Households"
"59944",2011-07-01,"2011","0 - 14",5720,"Census","All Households"
"59944",2011-07-01,"2011","15 - 24",4075,"Census","All Households"
"59944",2011-07-01,"2011","25 - 34",3620,"Census","All Households"
"59944",2011-07-01,"2011","35 - 44",4250,"Census","All Households"
"59944",2011-07-01,"2011","45 - 54",6195,"Census","All Households"
"59944",2011-07-01,"2011","55 - 64",6200,"Census","All Households"
"59944",2011-07-01,"2011","Total 65+",6030,"Census","All Households"
"59944",2011-07-01,"2011","Total",36100,"Census","All Households"
"59944",2016-07-01,"2016","0 - 14",5805,"Census","All Households"
"59944",2016-07-01,"2016","15 - 24",3850,"Census","All Households"
"59944",2016-07-01,"2016","25 - 34",3960,"Census","All Households"
"59944",2016-07-01,"2016","35 - 44",4220,"Census","All Households"
"59944",2016-07-01,"2016","45 - 54",5130,"Census","All Households"
"59944",2016-07-01,"2016","55 - 64",6620,"Census","All Households"
"59944",2016-07-01,"2016","Total 65+",7520,"Census","All Households"
"59944",2016-07-01,"2016","Total",37110,"Census","All Households"
"59944",2021-07-01,"2021","0 - 14",5910,"Census","All Households"
"59944",2021-07-01,"2021","15 - 24",3730,"Census","All Households"
"59944",2021-07-01,"2021","25 - 34",4285,"Census","All Households"
"59944",2021-07-01,"2021","35 - 44",4850,"Census","All Households"
"59944",2021-07-01,"2021","45 - 54",4660,"Census","All Households"
"59944",2021-07-01,"2021","55 - 64",6550,"Census","All Households"
"59944",2021-07-01,"2021","Total 65+",9950,"Census","All Households"
"59944",2021-07-01,"2021","Total",39930,"Census","All Households"
