"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35543",2006-07-01,"2006","0 - 14",23315,"Census","All Households"
"35543",2006-07-01,"2006","15 - 24",16685,"Census","All Households"
"35543",2006-07-01,"2006","25 - 34",14750,"Census","All Households"
"35543",2006-07-01,"2006","35 - 44",18160,"Census","All Households"
"35543",2006-07-01,"2006","45 - 54",19150,"Census","All Households"
"35543",2006-07-01,"2006","55 - 64",14375,"Census","All Households"
"35543",2006-07-01,"2006","Total 65+",18165,"Census","All Households"
"35543",2006-07-01,"2006","Total",124605,"Census","All Households"
"35543",2011-07-01,"2011","0 - 14",24510,"Census","All Households"
"35543",2011-07-01,"2011","15 - 24",17815,"Census","All Households"
"35543",2011-07-01,"2011","25 - 34",15930,"Census","All Households"
"35543",2011-07-01,"2011","35 - 44",17360,"Census","All Households"
"35543",2011-07-01,"2011","45 - 54",21110,"Census","All Households"
"35543",2011-07-01,"2011","55 - 64",18160,"Census","All Households"
"35543",2011-07-01,"2011","Total 65+",20610,"Census","All Households"
"35543",2011-07-01,"2011","Total",135500,"Census","All Households"
"35543",2016-07-01,"2016","0 - 14",23570,"Census","All Households"
"35543",2016-07-01,"2016","15 - 24",16080,"Census","All Households"
"35543",2016-07-01,"2016","25 - 34",15945,"Census","All Households"
"35543",2016-07-01,"2016","35 - 44",16455,"Census","All Households"
"35543",2016-07-01,"2016","45 - 54",18855,"Census","All Households"
"35543",2016-07-01,"2016","55 - 64",18895,"Census","All Households"
"35543",2016-07-01,"2016","Total 65+",21840,"Census","All Households"
"35543",2016-07-01,"2016","Total",131640,"Census","All Households"
"35543",2021-07-01,"2021","0 - 14",24650,"Census","All Households"
"35543",2021-07-01,"2021","15 - 24",16455,"Census","All Households"
"35543",2021-07-01,"2021","25 - 34",18265,"Census","All Households"
"35543",2021-07-01,"2021","35 - 44",18440,"Census","All Households"
"35543",2021-07-01,"2021","45 - 54",17715,"Census","All Households"
"35543",2021-07-01,"2021","55 - 64",20195,"Census","All Households"
"35543",2021-07-01,"2021","Total 65+",26185,"Census","All Households"
"35543",2021-07-01,"2021","Total",141905,"Census","All Households"
