"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"10010",2006-07-01,"2006","15 - 24",105,"Census","All Households"
"10010",2006-07-01,"2006","25 - 34",615,"Census","All Households"
"10010",2006-07-01,"2006","35 - 44",965,"Census","All Households"
"10010",2006-07-01,"2006","45 - 54",1280,"Census","All Households"
"10010",2006-07-01,"2006","55 - 64",1075,"Census","All Households"
"10010",2006-07-01,"2006","Total 65+",1270,"Census","All Households"
"10010",2006-07-01,"2006","Total",5310,"Census","All Households"
"10010",2011-07-01,"2011","15 - 24",110,"Census","All Households"
"10010",2011-07-01,"2011","25 - 34",790,"Census","All Households"
"10010",2011-07-01,"2011","35 - 44",905,"Census","All Households"
"10010",2011-07-01,"2011","45 - 54",1205,"Census","All Households"
"10010",2011-07-01,"2011","55 - 64",1205,"Census","All Households"
"10010",2011-07-01,"2011","Total 65+",1510,"Census","All Households"
"10010",2011-07-01,"2011","Total",5725,"Census","All Households"
"10010",2016-07-01,"2016","15 - 24",170,"Census","All Households"
"10010",2016-07-01,"2016","25 - 34",685,"Census","All Households"
"10010",2016-07-01,"2016","35 - 44",910,"Census","All Households"
"10010",2016-07-01,"2016","45 - 54",1180,"Census","All Households"
"10010",2016-07-01,"2016","55 - 64",1340,"Census","All Households"
"10010",2016-07-01,"2016","Total 65+",1800,"Census","All Households"
"10010",2016-07-01,"2016","Total",6090,"Census","All Households"
"10010",2021-07-01,"2021","15 - 24",130,"Census","All Households"
"10010",2021-07-01,"2021","25 - 34",675,"Census","All Households"
"10010",2021-07-01,"2021","35 - 44",895,"Census","All Households"
"10010",2021-07-01,"2021","45 - 54",1050,"Census","All Households"
"10010",2021-07-01,"2021","55 - 64",1320,"Census","All Households"
"10010",2021-07-01,"2021","Total 65+",2055,"Census","All Households"
"10010",2021-07-01,"2021","Total",6120,"Census","All Households"
