"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"46610",2006-07-01,"2006","0 - 14",8425,"Census","All Households"
"46610",2006-07-01,"2006","15 - 24",7770,"Census","All Households"
"46610",2006-07-01,"2006","25 - 34",6775,"Census","All Households"
"46610",2006-07-01,"2006","35 - 44",6490,"Census","All Households"
"46610",2006-07-01,"2006","45 - 54",6795,"Census","All Households"
"46610",2006-07-01,"2006","55 - 64",4940,"Census","All Households"
"46610",2006-07-01,"2006","Total 65+",7065,"Census","All Households"
"46610",2006-07-01,"2006","Total",48255,"Census","All Households"
"46610",2011-07-01,"2011","0 - 14",9910,"Census","All Households"
"46610",2011-07-01,"2011","15 - 24",7970,"Census","All Households"
"46610",2011-07-01,"2011","25 - 34",8395,"Census","All Households"
"46610",2011-07-01,"2011","35 - 44",6820,"Census","All Households"
"46610",2011-07-01,"2011","45 - 54",7230,"Census","All Households"
"46610",2011-07-01,"2011","55 - 64",5780,"Census","All Households"
"46610",2011-07-01,"2011","Total 65+",7130,"Census","All Households"
"46610",2011-07-01,"2011","Total",53230,"Census","All Households"
"46610",2016-07-01,"2016","0 - 14",11160,"Census","All Households"
"46610",2016-07-01,"2016","15 - 24",7485,"Census","All Households"
"46610",2016-07-01,"2016","25 - 34",8980,"Census","All Households"
"46610",2016-07-01,"2016","35 - 44",7900,"Census","All Households"
"46610",2016-07-01,"2016","45 - 54",6750,"Census","All Households"
"46610",2016-07-01,"2016","55 - 64",6545,"Census","All Households"
"46610",2016-07-01,"2016","Total 65+",7600,"Census","All Households"
"46610",2016-07-01,"2016","Total",56420,"Census","All Households"
"46610",2021-07-01,"2021","0 - 14",9990,"Census","All Households"
"46610",2021-07-01,"2021","15 - 24",7310,"Census","All Households"
"46610",2021-07-01,"2021","25 - 34",7695,"Census","All Households"
"46610",2021-07-01,"2021","35 - 44",7750,"Census","All Households"
"46610",2021-07-01,"2021","45 - 54",5965,"Census","All Households"
"46610",2021-07-01,"2021","55 - 64",6080,"Census","All Households"
"46610",2021-07-01,"2021","Total 65+",7965,"Census","All Households"
"46610",2021-07-01,"2021","Total",52745,"Census","All Households"
